Leave_ID,Employee_ID,Leave_Date,Leave_Type,Leave_Days,Approval_Status
3972,1220,2025-05-14,Sick Leave,1,Approved
3973,1220,2025-06-26,Earned Leave,1,Approved
3974,1081,2025-12-21,Casual Leave,2,Approved
3975,1057,2025-01-16,Emergency Leave,1,Approved
3976,1258,2025-02-10,Sick Leave,1,Pending
3977,1209,2025-03-09,Earned Leave,1,Approved
3978,1087,2025-04-16,Emergency Leave,1,Approved
3979,1347,2025-06-13,Sick Leave,1,Rejected
3980,1401,2025-04-02,Sick Leave,1,Approved
3981,1217,2025-04-10,Emergency Leave,1,Pending
3982,1377,2025-08-18,Earned Leave,2,Approved
3983,1431,2025-06-18,Casual Leave,1,Approved
3984,1036,2025-07-15,Emergency Leave,3,Approved
3985,1182,2025-01-08,Sick Leave,1,Approved
3986,1213,2025-06-21,Casual Leave,1,Approved
3987,1054,2025-09-08,Sick Leave,1,Approved
3988,1090,2025-02-16,Sick Leave,2,Pending
3989,1386,2025-07-06,Earned Leave,3,Rejected
3990,1213,2025-01-23,Earned Leave,1,Approved
3991,1285,2025-02-11,Sick Leave,3,Approved
3992,1199,2025-01-07,Earned Leave,2,Approved
3993,1391,2025-10-21,Sick Leave,1,Rejected
3994,1192,2025-07-07,Casual Leave,1,Pending
3995,1224,2025-03-14,Emergency Leave,1,Pending
3996,1411,2025-04-05,Casual Leave,1,Approved
3997,1208,2025-10-08,Sick Leave,1,Approved
3998,1429,2025-04-09,Earned Leave,1,Pending
3999,1310,2025-03-21,Casual Leave,3,Approved
4000,1440,2025-01-21,Earned Leave,1,Approved
4001,1266,2025-11-15,Emergency Leave,1,Approved
4002,1265,2025-06-28,Emergency Leave,1,Approved
4003,1075,2025-09-11,Sick Leave,1,Approved
4004,1259,2025-02-25,Sick Leave,3,Approved
4005,1163,2025-01-03,Casual Leave,1,Approved
4006,1086,2025-05-14,Emergency Leave,1,Rejected
4007,1138,2025-09-22,Emergency Leave,1,Approved
4008,1270,2025-01-16,Earned Leave,1,Approved
4009,1045,2025-06-12,Sick Leave,1,Approved
4010,1397,2025-05-25,Earned Leave,1,Approved
4011,1318,2025-07-01,Casual Leave,1,Approved
4012,1236,2025-05-02,Casual Leave,1,Approved
4013,1356,2025-05-10,Sick Leave,1,Approved
4014,1440,2025-09-23,Earned Leave,1,Approved
4015,1121,2025-10-25,Earned Leave,1,Approved
4016,1254,2025-10-09,Sick Leave,1,Approved
4017,1030,2025-12-05,Sick Leave,1,Approved
4018,1446,2025-05-31,Emergency Leave,1,Approved
4019,1312,2025-05-05,Emergency Leave,1,Approved
4020,1175,2025-05-10,Sick Leave,1,Approved
4021,1345,2025-03-10,Casual Leave,1,Approved
4022,1043,2025-08-01,Earned Leave,1,Rejected
4023,1370,2025-06-07,Earned Leave,2,Approved
4024,1329,2025-11-10,Sick Leave,1,Approved
4025,1271,2025-06-03,Emergency Leave,1,Approved
4026,1385,2025-09-14,Casual Leave,2,Approved
4027,1008,2025-03-14,Casual Leave,2,Pending
4028,1480,2025-01-10,Sick Leave,1,Approved
4029,1296,2025-05-14,Earned Leave,1,Pending
4030,1012,2025-08-20,Emergency Leave,1,Approved
4031,1216,2025-06-23,Sick Leave,1,Rejected
4032,1078,2025-11-16,Sick Leave,1,Approved
4033,1179,2025-08-04,Emergency Leave,1,Approved
4034,1364,2025-01-24,Casual Leave,2,Approved
4035,1309,2025-01-04,Earned Leave,1,Approved
4036,1104,2025-10-17,Sick Leave,1,Rejected
4037,1276,2025-07-07,Casual Leave,1,Approved
4038,1068,2025-03-02,Earned Leave,3,Rejected
4039,1163,2025-09-04,Sick Leave,1,Approved
4040,1154,2025-01-31,Emergency Leave,1,Rejected
4041,1460,2025-11-24,Emergency Leave,1,Approved
4042,1414,2025-05-25,Sick Leave,1,Approved
4043,1365,2025-06-23,Earned Leave,1,Approved
4044,1375,2025-05-10,Sick Leave,1,Pending
4045,1301,2025-12-27,Sick Leave,2,Pending
4046,1307,2025-06-11,Casual Leave,1,Approved
4047,1142,2025-04-30,Earned Leave,1,Approved
4048,1338,2025-12-04,Sick Leave,2,Approved
4049,1485,2025-04-23,Casual Leave,3,Approved
4050,1190,2025-01-13,Emergency Leave,1,Approved
4051,1160,2025-01-09,Earned Leave,1,Rejected
4052,1024,2025-06-13,Emergency Leave,1,Approved
4053,1253,2025-07-23,Emergency Leave,1,Approved
4054,1264,2025-02-16,Casual Leave,1,Approved
4055,1487,2025-10-10,Emergency Leave,1,Pending
4056,1262,2025-04-14,Sick Leave,2,Approved
4057,1087,2025-12-17,Sick Leave,2,Approved
4058,1145,2025-12-25,Earned Leave,3,Approved
4059,1198,2025-09-15,Emergency Leave,1,Rejected
4060,1261,2025-03-09,Casual Leave,1,Approved
4061,1144,2025-03-16,Sick Leave,1,Pending
4062,1315,2025-01-07,Sick Leave,1,Approved
4063,1405,2025-05-13,Emergency Leave,1,Approved
4064,1447,2025-06-16,Casual Leave,2,Approved
4065,1016,2025-01-22,Casual Leave,1,Approved
4066,1079,2025-10-27,Emergency Leave,1,Approved
4067,1314,2025-07-26,Sick Leave,1,Approved
4068,1455,2025-10-01,Sick Leave,1,Approved
4069,1351,2025-03-13,Earned Leave,1,Approved
4070,1156,2025-06-02,Emergency Leave,1,Approved
4071,1331,2025-04-17,Sick Leave,1,Approved
4072,1472,2025-11-07,Sick Leave,1,Approved
4073,1116,2025-08-17,Emergency Leave,1,Pending
4074,1202,2025-06-25,Earned Leave,1,Approved
4075,1361,2025-07-08,Casual Leave,1,Pending
4076,1479,2025-02-07,Earned Leave,1,Approved
4077,1197,2025-05-17,Emergency Leave,1,Approved
4078,1337,2025-04-14,Sick Leave,1,Approved
4079,1310,2025-03-29,Casual Leave,2,Approved
4080,1181,2025-11-19,Casual Leave,1,Approved
4081,1047,2025-10-08,Earned Leave,1,Approved
4082,1115,2025-11-19,Earned Leave,2,Rejected
4083,1240,2025-02-08,Sick Leave,3,Pending
4084,1021,2025-05-16,Emergency Leave,1,Pending
4085,1358,2025-03-24,Sick Leave,2,Approved
4086,1473,2025-01-04,Emergency Leave,1,Approved
4087,1262,2025-01-22,Sick Leave,2,Approved
4088,1002,2025-05-22,Earned Leave,1,Rejected
4089,1404,2025-06-16,Emergency Leave,1,Approved
4090,1495,2025-08-02,Casual Leave,1,Approved
4091,1053,2025-04-09,Earned Leave,1,Approved
4092,1469,2025-05-01,Emergency Leave,3,Approved
4093,1286,2025-10-06,Casual Leave,1,Pending
4094,1304,2025-05-02,Earned Leave,1,Pending
4095,1222,2025-10-16,Casual Leave,2,Approved
4096,1062,2025-04-21,Sick Leave,1,Pending
4097,1133,2025-10-25,Sick Leave,2,Approved
4098,1140,2025-03-22,Sick Leave,1,Pending
4099,1195,2025-10-17,Casual Leave,1,Approved
4100,1160,2025-09-13,Emergency Leave,1,Approved
4101,1041,2025-05-25,Casual Leave,1,Rejected
4102,1071,2025-06-10,Earned Leave,1,Approved
4103,1088,2025-11-14,Emergency Leave,1,Approved
4104,1246,2025-06-06,Sick Leave,1,Approved
4105,1212,2025-05-06,Sick Leave,1,Approved
4106,1251,2025-11-30,Sick Leave,1,Approved
4107,1187,2025-06-20,Sick Leave,1,Rejected
4108,1402,2025-06-27,Emergency Leave,1,Approved
4109,1298,2025-08-09,Sick Leave,1,Approved
4110,1152,2025-05-05,Earned Leave,1,Rejected
4111,1298,2025-02-25,Casual Leave,1,Approved
4112,1382,2025-02-08,Casual Leave,1,Approved
4113,1261,2025-04-03,Sick Leave,1,Approved
4114,1164,2025-11-24,Casual Leave,1,Approved
4115,1013,2025-09-16,Casual Leave,2,Approved
4116,1056,2025-10-14,Earned Leave,1,Approved
4117,1043,2025-05-13,Earned Leave,1,Approved
4118,1426,2025-03-31,Earned Leave,3,Rejected
4119,1139,2025-10-29,Sick Leave,2,Rejected
4120,1250,2025-04-11,Casual Leave,1,Approved
4121,1311,2025-08-26,Sick Leave,1,Approved
4122,1489,2025-07-18,Emergency Leave,2,Approved
4123,1129,2025-12-20,Sick Leave,1,Approved
4124,1073,2025-08-09,Sick Leave,2,Approved
4125,1080,2025-10-22,Casual Leave,1,Approved
4126,1075,2025-11-28,Sick Leave,1,Approved
4127,1281,2025-06-21,Emergency Leave,1,Approved
4128,1351,2025-02-07,Sick Leave,1,Approved
4129,1118,2025-12-08,Casual Leave,1,Approved
4130,1163,2025-07-15,Casual Leave,2,Approved
4131,1229,2025-09-21,Casual Leave,1,Approved
4132,1296,2025-06-17,Emergency Leave,1,Rejected
4133,1001,2025-05-22,Earned Leave,1,Approved
4134,1282,2025-11-24,Earned Leave,1,Approved
4135,1268,2025-06-09,Earned Leave,1,Approved
4136,1129,2025-07-27,Casual Leave,1,Approved
4137,1346,2025-06-16,Earned Leave,1,Approved
4138,1263,2025-06-03,Emergency Leave,1,Approved
4139,1237,2025-05-22,Casual Leave,2,Rejected
4140,1177,2025-12-31,Earned Leave,1,Approved
4141,1038,2025-05-09,Earned Leave,1,Approved
4142,1210,2025-07-31,Casual Leave,1,Approved
4143,1238,2025-10-02,Casual Leave,1,Approved
4144,1426,2025-07-28,Earned Leave,2,Approved
4145,1221,2025-01-08,Sick Leave,1,Approved
4146,1302,2025-12-19,Earned Leave,2,Approved
4147,1020,2025-11-16,Emergency Leave,1,Approved
4148,1293,2025-04-30,Sick Leave,1,Approved
4149,1178,2025-06-15,Emergency Leave,1,Approved
4150,1090,2025-10-26,Emergency Leave,1,Approved
4151,1245,2025-07-11,Earned Leave,1,Approved
4152,1311,2025-09-14,,1,Approved
4153,1262,2025-04-08,Sick Leave,2,Approved
4154,1192,2025-03-25,Sick Leave,1,Approved
4155,1480,2025-01-23,Emergency Leave,1,Approved
4156,1346,2025-12-19,Casual Leave,1,Approved
4157,1409,2025-05-09,Sick Leave,1,Approved
4158,1195,2025-01-15,,1,Approved
4159,1365,2025-04-13,Casual Leave,1,Approved
4160,1258,2025-07-10,Emergency Leave,1,Approved
4161,1169,2025-05-30,Emergency Leave,1,Approved
4162,1335,2025-10-13,Sick Leave,2,Approved
4163,1012,2025-11-05,Sick Leave,2,Rejected
4164,1419,2025-09-17,Earned Leave,1,Approved
4165,1384,2025-10-17,Sick Leave,1,Pending
4166,1188,2025-07-01,Sick Leave,1,Rejected
4167,1410,2025-12-08,Emergency Leave,1,Approved
4168,1236,2025-03-06,Casual Leave,3,Approved
4169,1194,2025-11-10,Earned Leave,1,Approved
4170,1364,2025-02-22,Emergency Leave,1,Approved
4171,1351,2025-07-06,Emergency Leave,1,Approved
4172,1219,2025-07-20,Casual Leave,1,Approved
4173,1037,2025-02-24,Casual Leave,2,Approved
4174,1072,2025-08-21,Casual Leave,2,Approved
4175,1208,2025-12-23,Casual Leave,1,Approved
4176,1094,2025-08-23,Earned Leave,3,Approved
4177,1494,2025-07-19,Earned Leave,2,Approved
4178,1495,2025-08-24,Earned Leave,2,Approved
4179,1329,2025-08-26,Emergency Leave,1,Approved
4180,1405,2025-05-20,Sick Leave,1,Approved
4181,1402,2025-11-10,Casual Leave,2,Approved
4182,1227,2025-12-11,Casual Leave,1,Approved
4183,1262,2025-03-22,,2,Approved
4184,1336,2025-02-21,Earned Leave,1,Approved
4185,1347,2025-01-14,Emergency Leave,1,Rejected
4186,1148,2025-08-10,Sick Leave,3,Approved
4187,1117,2025-02-24,Casual Leave,1,Approved
4188,1393,2025-03-11,Emergency Leave,1,Approved
4189,1335,2025-07-13,Casual Leave,1,Approved
4190,1059,2025-11-11,Earned Leave,1,Approved
4191,1159,2025-05-24,Sick Leave,2,Pending
4192,1002,2025-10-22,Sick Leave,1,Approved
4193,1471,2025-09-18,Earned Leave,1,Approved
4194,1094,2025-01-22,Sick Leave,2,Approved
4195,1432,2025-01-20,Casual Leave,1,Approved
4196,1267,2025-03-25,Emergency Leave,2,Approved
4197,1005,2025-06-22,Sick Leave,2,Approved
4198,1442,2025-05-23,Emergency Leave,1,Approved
4199,1428,2025-06-24,Casual Leave,1,Approved
4200,1267,2025-12-21,Emergency Leave,2,Pending
4201,1271,2025-04-07,Earned Leave,1,Approved
4202,1017,2025-06-25,Casual Leave,2,Approved
4203,1428,2025-07-18,Earned Leave,1,Approved
4204,1234,2025-10-09,Casual Leave,1,Approved
4205,1322,2025-11-19,Casual Leave,1,Approved
4206,1112,2025-12-01,Casual Leave,1,Approved
4207,1273,2025-09-09,Sick Leave,1,Rejected
4208,1261,2025-04-30,Casual Leave,1,Rejected
4209,1172,2025-11-05,Casual Leave,1,Approved
4210,1322,2025-02-21,Emergency Leave,1,Approved
4211,1235,2025-07-25,Sick Leave,2,Approved
4212,1348,2025-10-28,Earned Leave,1,Rejected
4213,1234,2025-04-30,Earned Leave,1,Approved
4214,1026,2025-10-30,Emergency Leave,2,Approved
4215,1033,2025-06-18,Casual Leave,1,Approved
4216,1008,2025-07-01,Earned Leave,1,Approved
4217,1411,2025-07-22,Emergency Leave,1,Approved
4218,1316,2025-08-02,Emergency Leave,1,Approved
4219,1416,2025-01-20,Sick Leave,1,Rejected
4220,1421,2025-04-27,Emergency Leave,1,Pending
4221,1456,2025-06-19,Casual Leave,1,Approved
4222,1096,2025-01-31,Emergency Leave,1,Approved
4223,1189,2025-07-23,Sick Leave,1,Approved
4224,1310,2025-04-12,Casual Leave,1,Approved
4225,1303,2025-07-22,Earned Leave,1,Pending
4226,1149,2025-02-09,Earned Leave,1,Approved
4227,1443,2025-11-23,Sick Leave,1,Pending
4228,1131,2025-08-14,Casual Leave,3,Approved
4229,1089,2025-04-24,Earned Leave,1,Approved
4230,1153,2025-06-10,Sick Leave,1,Approved
4231,1096,2025-09-30,Earned Leave,1,Approved
4232,1065,2025-03-02,Earned Leave,1,Rejected
4233,1490,2025-06-13,Earned Leave,1,Approved
4234,1144,2025-05-19,Earned Leave,1,Approved
4235,1046,2025-03-03,Earned Leave,1,Approved
4236,1370,2025-02-03,Casual Leave,1,Approved
4237,1400,2025-08-30,Emergency Leave,1,Pending
4238,1210,2025-09-27,Casual Leave,2,Approved
4239,1235,2025-10-02,Emergency Leave,1,Approved
4240,1392,2025-02-28,Emergency Leave,1,Approved
4241,1209,2025-07-16,Casual Leave,2,Approved
4242,1227,2025-02-21,Casual Leave,2,Rejected
4243,1209,2025-06-12,Sick Leave,1,Approved
4244,1448,2025-04-04,Earned Leave,1,Approved
4245,1258,2025-04-05,Earned Leave,1,Approved
4246,1390,2025-05-02,Casual Leave,1,Approved
4247,1125,2025-05-30,Casual Leave,3,Approved
4248,1325,2025-08-01,Emergency Leave,2,Approved
4249,1041,2025-10-31,Casual Leave,1,Approved
4250,1179,2025-10-31,Earned Leave,1,Approved
4251,1115,2025-05-05,Emergency Leave,1,Rejected
4252,1376,2025-10-15,Sick Leave,1,Approved
4253,1007,2025-08-08,Casual Leave,1,Approved
4254,1148,2025-03-29,Emergency Leave,1,Approved
4255,1182,2025-01-09,Emergency Leave,2,Approved
4256,1162,2025-11-25,Sick Leave,2,Approved
4257,1202,2025-09-24,Emergency Leave,1,Approved
4258,1433,2025-12-21,Sick Leave,1,Approved
4259,1342,2025-04-04,Sick Leave,1,Approved
4260,1028,2025-01-11,Casual Leave,2,Approved
4261,1262,2025-02-20,Casual Leave,1,Approved
4262,1003,2025-06-13,Casual Leave,2,Approved
4263,1073,2025-02-13,Casual Leave,1,Approved
4264,1497,2025-03-10,Earned Leave,1,Approved
4265,1049,2025-05-24,Earned Leave,1,Approved
4266,1044,2025-06-24,Casual Leave,1,Approved
4267,1400,2025-01-10,Sick Leave,1,Approved
4268,1220,2025-05-17,Sick Leave,1,Approved
4269,1370,2025-04-11,Emergency Leave,1,Rejected
4270,1266,2025-04-25,Casual Leave,1,Approved
4271,1386,2025-07-24,Earned Leave,1,Approved
4272,1313,2025-06-26,Sick Leave,1,Approved
4273,1491,2025-05-25,Sick Leave,1,Approved
4274,1481,2025-10-08,Earned Leave,1,Approved
4275,1359,2025-08-12,Casual Leave,1,Approved
4276,1182,2025-03-01,Sick Leave,1,Approved
4277,1290,2025-01-02,Emergency Leave,3,Approved
4278,1107,2025-08-28,Emergency Leave,1,Approved
4279,1333,2025-08-28,Earned Leave,1,Approved
4280,1141,2025-06-23,Sick Leave,1,Pending
4281,1067,2025-05-17,Emergency Leave,1,Approved
4282,1141,2025-09-16,Emergency Leave,2,Pending
4283,1422,2025-08-04,Sick Leave,2,Approved
4284,1396,2025-05-11,Earned Leave,3,Approved
4285,1460,2025-01-31,Emergency Leave,2,Rejected
4286,1145,2025-02-23,Emergency Leave,1,Approved
4287,1034,2025-06-11,Sick Leave,1,Rejected
4288,1096,2025-07-25,Sick Leave,1,Rejected
4289,1133,2025-06-29,Sick Leave,1,Approved
4290,1018,2025-03-05,Sick Leave,1,Approved
4291,1328,2025-07-02,Earned Leave,1,Approved
4292,1470,2025-02-15,Emergency Leave,1,Approved
4293,1118,2025-07-21,Casual Leave,1,Approved
4294,1340,2025-09-28,Emergency Leave,3,Rejected
4295,1204,2025-11-20,Earned Leave,1,Approved
4296,1350,2025-12-22,Earned Leave,1,Approved
4297,1331,2025-02-03,Sick Leave,2,Approved
4298,1369,2025-08-18,Emergency Leave,1,Approved
4299,1466,2025-03-24,Sick Leave,2,Approved
4300,1116,2025-11-25,Sick Leave,2,Approved
4301,1481,2025-11-02,Casual Leave,1,Pending
4302,1299,2025-07-14,Emergency Leave,1,Approved
4303,1427,2025-06-12,Emergency Leave,1,Approved
4304,1180,2025-10-12,Emergency Leave,2,Approved
4305,1044,2025-12-14,Emergency Leave,1,Approved
4306,1122,2025-04-19,Casual Leave,1,Approved
4307,1282,2025-03-19,Emergency Leave,1,Approved
4308,1040,2025-06-03,Emergency Leave,1,Approved
4309,1281,2025-11-17,Emergency Leave,1,Pending
4310,1115,2025-12-26,Casual Leave,1,Approved
4311,1008,2025-11-24,Sick Leave,1,Pending
4312,1140,2025-08-03,Casual Leave,2,Approved
4313,1263,2025-11-09,Sick Leave,1,Approved
4314,1357,2025-01-27,Emergency Leave,1,Approved
4315,1451,2025-08-18,Emergency Leave,3,Approved
4316,1066,2025-09-07,Earned Leave,1,Approved
4317,1422,2025-11-24,Casual Leave,1,Approved
4318,1421,2025-10-25,Emergency Leave,1,Approved
4319,1351,2025-12-05,Casual Leave,1,Approved
4320,1437,2025-12-30,Sick Leave,1,Approved
4321,1255,2025-12-17,Earned Leave,2,Approved
4322,1427,2025-08-09,Emergency Leave,1,Approved
4323,1261,2025-01-11,Earned Leave,2,Approved
4324,1394,2025-02-22,Emergency Leave,2,Rejected
4325,1057,2025-01-08,Earned Leave,1,Approved
4326,1373,2025-10-25,Earned Leave,1,Rejected
4327,1119,2025-07-20,Earned Leave,3,Rejected
4328,1055,2025-08-11,Earned Leave,1,Approved
4329,1006,2025-05-17,Emergency Leave,1,Rejected
4330,1117,2025-03-05,Sick Leave,3,Rejected
4331,1118,2025-09-01,Earned Leave,2,Approved
4332,1286,2025-08-04,Sick Leave,2,Approved
4333,1231,2025-02-22,Emergency Leave,1,Rejected
4334,1128,2025-07-13,Emergency Leave,1,Pending
4335,1478,2025-03-18,Casual Leave,2,Approved
4336,1303,2025-01-15,Emergency Leave,3,Rejected
4337,1349,2025-11-26,Earned Leave,2,Approved
4338,1202,2025-12-28,Casual Leave,1,Approved
4339,1360,2025-08-28,Sick Leave,3,Rejected
4340,1461,2025-05-13,Emergency Leave,1,Approved
4341,1096,2025-10-01,Casual Leave,3,Approved
4342,1122,2025-05-27,Emergency Leave,2,Approved
4343,1202,2025-10-08,Casual Leave,1,Pending
4344,1087,2025-01-24,Emergency Leave,1,Approved
4345,1148,2025-11-18,Emergency Leave,3,Approved
4346,1269,2025-07-18,Emergency Leave,1,Approved
4347,1337,2025-05-10,Emergency Leave,1,Approved
4348,1312,2025-04-18,Casual Leave,1,Approved
4349,1430,2025-03-23,Sick Leave,1,Approved
4350,1334,2025-09-18,Casual Leave,1,Approved
4351,1462,2025-12-21,Casual Leave,1,Approved
4352,1326,2025-05-02,Emergency Leave,2,Approved
4353,1340,2025-01-14,Emergency Leave,1,Approved
4354,1496,2025-09-29,Emergency Leave,1,Rejected
4355,1293,2025-11-15,Sick Leave,1,Approved
4356,1444,2025-11-16,Earned Leave,2,Approved
4357,1262,2025-10-31,Sick Leave,2,Approved
4358,1032,2025-11-05,Casual Leave,1,Pending
4359,1402,2025-08-13,Sick Leave,1,Rejected
4360,1147,2025-04-24,Earned Leave,1,Approved
4361,1133,2025-02-19,Earned Leave,1,Pending
4362,1108,2025-06-05,Emergency Leave,1,Approved
4363,1418,2025-04-22,Casual Leave,1,Approved
4364,1305,2025-01-27,Sick Leave,1,Approved
4365,1094,2025-01-06,Earned Leave,3,Approved
4366,1379,2025-07-04,Earned Leave,1,Approved
4367,1406,2025-07-30,Casual Leave,2,Rejected
4368,1353,2025-09-02,Casual Leave,1,Rejected
4369,1463,2025-05-04,Casual Leave,1,Approved
4370,1347,2025-10-08,Sick Leave,1,Approved
4371,1197,2025-02-22,Earned Leave,2,Approved
4372,1380,2025-01-17,Casual Leave,2,Approved
4373,1036,2025-08-04,Earned Leave,2,Approved
4374,1049,2025-08-31,Earned Leave,1,Approved
4375,1239,2025-01-02,Earned Leave,1,Rejected
4376,1169,2025-11-19,Emergency Leave,2,Pending
4377,1072,2025-07-29,Casual Leave,3,Approved
4378,1342,2025-12-13,Casual Leave,1,Rejected
4379,1164,2025-10-18,Earned Leave,1,Approved
4380,1124,2025-04-01,Casual Leave,1,Approved
4381,1204,2025-07-01,Sick Leave,1,Approved
4382,1080,2025-03-05,Sick Leave,1,Approved
4383,1197,2025-01-10,Earned Leave,1,Rejected
4384,1451,2025-09-09,Emergency Leave,1,Rejected
4385,1168,2025-08-15,Earned Leave,1,Approved
4386,1397,2025-03-31,Earned Leave,2,Approved
4387,1376,2025-04-17,Emergency Leave,1,Approved
4388,1196,2025-08-27,Casual Leave,2,Approved
4389,1453,2025-10-29,Casual Leave,1,Approved
4390,1324,2025-04-20,Sick Leave,1,Approved
4391,1312,2025-12-03,Emergency Leave,1,Approved
4392,1449,2025-11-21,Emergency Leave,1,Pending
4393,1003,2025-02-26,Earned Leave,2,Approved
4394,1437,2025-12-10,Sick Leave,1,Approved
4395,1175,2025-06-12,Casual Leave,2,Approved
4396,1344,2025-04-15,Casual Leave,1,Rejected
4397,1392,2025-04-13,Emergency Leave,1,Approved
4398,1164,2025-03-23,Emergency Leave,1,Approved
4399,1333,2025-10-31,Casual Leave,1,Approved
4400,1363,2025-06-10,Emergency Leave,1,Pending
4401,1108,2025-04-04,Emergency Leave,1,Approved
4402,1156,2025-09-06,Sick Leave,1,Pending
4403,1233,2025-01-22,Casual Leave,3,Rejected
4404,1119,2025-05-17,Earned Leave,1,Approved
4405,1396,2025-05-11,Casual Leave,2,Approved
4406,1171,2025-03-14,Emergency Leave,2,Approved
4407,1019,2025-06-07,Sick Leave,1,Approved
4408,1471,2025-10-13,Casual Leave,2,Pending
4409,1449,2025-03-16,Earned Leave,1,Approved
4410,1430,2025-04-09,Sick Leave,1,Approved
4411,1087,2025-04-12,Emergency Leave,1,Approved
4412,1497,2025-07-14,Casual Leave,2,Approved
4413,1252,2025-12-30,Emergency Leave,1,Approved
4414,1217,2025-08-26,Emergency Leave,1,Pending
4415,1310,2025-01-01,Casual Leave,1,Rejected
4416,1437,2025-03-10,Casual Leave,1,Approved
4417,1119,2025-02-20,Sick Leave,1,Approved
4418,1281,2025-03-02,Earned Leave,1,Pending
4419,1463,2025-04-03,Casual Leave,1,Approved
4420,1222,2025-11-09,Emergency Leave,1,Approved
4421,1391,2025-12-28,Emergency Leave,1,Approved
4422,1036,2025-08-22,Sick Leave,1,Approved
4423,1375,2025-01-19,Sick Leave,2,Approved
4424,1341,2025-03-27,Casual Leave,1,Approved
4425,1045,2025-05-05,Casual Leave,1,Approved
4426,1118,2025-02-26,Emergency Leave,1,Rejected
4427,1282,2025-06-27,Casual Leave,1,Approved
4428,1300,2025-03-14,Sick Leave,1,Approved
4429,1364,2025-06-28,Casual Leave,1,Approved
4430,1164,2025-09-08,Casual Leave,2,Pending
4431,1451,2025-12-23,Emergency Leave,2,Approved
4432,1146,2025-10-10,Sick Leave,1,Approved
4433,1259,2025-03-15,Casual Leave,1,Approved
4434,1215,2025-02-08,Earned Leave,1,Approved
4435,1358,2025-07-31,Casual Leave,1,Approved
4436,1073,2025-12-10,Casual Leave,1,Approved
4437,1454,2025-11-04,Casual Leave,1,Approved
4438,1314,2025-07-02,Sick Leave,1,Pending
4439,1335,2025-07-25,Earned Leave,1,Approved
4440,1183,2025-05-17,Sick Leave,1,Approved
4441,1142,2025-11-21,Casual Leave,1,Approved
4442,1051,2025-10-18,Sick Leave,1,Approved
4443,1229,2025-10-07,Sick Leave,1,Pending
4444,1406,2025-05-25,Sick Leave,1,Approved
4445,1267,2025-09-23,Casual Leave,1,Approved
4446,1202,2025-12-30,Casual Leave,1,Approved
4447,1287,2025-04-11,Sick Leave,3,Approved
4448,1167,2025-03-13,Sick Leave,1,Approved
4449,1391,2025-04-19,Sick Leave,1,Approved
4450,1160,2025-07-16,Emergency Leave,1,Approved
4451,1162,2025-12-02,Sick Leave,1,Approved
4452,1207,2025-05-13,Emergency Leave,2,Pending
4453,1014,2025-12-30,Casual Leave,1,Approved
4454,1070,2025-04-27,Sick Leave,1,Approved
4455,1468,2025-02-17,Emergency Leave,2,Approved
4456,1470,2025-06-10,Sick Leave,1,Approved
4457,1489,2025-02-24,Emergency Leave,1,Approved
4458,1106,2025-01-05,Emergency Leave,2,Pending
4459,1065,2025-10-27,Earned Leave,1,Approved
4460,1453,2025-01-20,Earned Leave,1,Approved
4461,1286,2025-04-10,Casual Leave,1,Approved
4462,1429,2025-08-16,Emergency Leave,2,Approved
4463,1077,2025-12-10,Emergency Leave,1,Rejected
4464,1364,2025-12-09,Earned Leave,1,Rejected
4465,1355,2025-06-17,Earned Leave,2,Approved
4466,1217,2025-03-26,Earned Leave,3,Approved
4467,1174,2025-02-14,Casual Leave,1,Approved
4468,1337,2025-07-04,Sick Leave,1,Approved
4469,1420,2025-03-29,Sick Leave,1,Approved
4470,1327,2025-07-22,Casual Leave,1,Pending
4471,1497,2025-05-20,Sick Leave,1,Approved
4472,1475,2025-02-08,Sick Leave,1,Approved
4473,1352,2025-12-22,Sick Leave,1,Approved
4474,1158,2025-05-06,Emergency Leave,1,Approved
4475,1265,2025-07-27,Earned Leave,1,Approved
4476,1250,2025-05-01,Sick Leave,1,Approved
4477,1230,2025-03-13,Emergency Leave,3,Approved
4478,1199,2025-09-13,Sick Leave,1,Approved
4479,1109,2025-12-17,Earned Leave,1,Rejected
4480,1342,2025-03-04,Sick Leave,1,Approved
4481,1142,2025-12-06,Earned Leave,1,Rejected
4482,1452,2025-08-21,Casual Leave,1,Approved
4483,1087,2025-07-05,Casual Leave,3,Approved
4484,1127,2025-06-11,Earned Leave,1,Approved
4485,1433,2025-10-26,Sick Leave,1,Approved
4486,1410,2025-07-26,Casual Leave,1,Approved
4487,1183,2025-09-23,Casual Leave,2,Approved
4488,1135,2025-09-20,Emergency Leave,1,Approved
4489,1207,2025-09-23,Sick Leave,1,Approved
4490,1495,2025-06-23,Sick Leave,1,Pending
4491,1427,2025-07-31,Emergency Leave,1,Approved
4492,1018,2025-10-14,Casual Leave,1,Rejected
4493,1445,2025-07-28,Emergency Leave,1,Approved
4494,1042,2025-09-19,Casual Leave,2,Approved
4495,1448,2025-05-21,Emergency Leave,3,Rejected
4496,1486,2025-02-28,Emergency Leave,1,Approved
4497,1071,2025-10-10,Earned Leave,1,Approved
4498,1334,2025-07-18,Earned Leave,1,Approved
4499,1198,2025-07-07,Emergency Leave,1,Approved
4500,1463,2025-02-24,Emergency Leave,2,Pending
4501,1017,2025-08-24,Earned Leave,1,Approved
