Attendance_ID,Employee_ID,Date,Status,Working_Hours,Overtime_Hours
101840,1485,2025-08-05,Leave,0.0,0.0
101841,1485,2025-10-07,Present,8.0,0.1
101842,1485,2025-09-17,Present,8.8,1.5
101843,1485,2025-02-18,Present,8.6,0.0
101844,1485,2025-05-01,Present,7.9,0.0
101845,1485,2025-07-22,Absent,0.0,0.0
101846,1485,2025-08-08,Absent,0.0,0.0
101847,1485,2025-02-28,Absent,0.0,0.0
101848,1485,2025-10-10,Present,8.3,1.2
101849,1485,2025-08-20,Present,8.7,2.1
101850,1485,2025-04-17,Present,7.6,1.4
101851,1486,2025-01-09,Present,8.5,0.5
101852,1486,2025-10-29,Present,7.6,0.0
101853,1486,2025-01-02,Present,9.3,2.5
101854,1486,2025-07-21,Present,7.9,3.6
101855,1486,2025-08-22,Present,7.2,1.9
101856,1486,2025-02-28,Present,8.5,1.0
101857,1486,2025-02-10,Present,7.7,1.8
101858,1486,2025-12-01,Present,8.5,0.0
101859,1486,2025-03-25,Present,7.1,0.0
101860,1486,2025-12-09,Present,7.6,0.5
101861,1486,2025-03-19,Present,9.4,0.0
101862,1486,2025-11-21,Present,7.2,0.0
101863,1486,2025-01-20,WFH,9.0,0.0
101864,1486,2025-09-18,Leave,0.0,0.0
101865,1486,2025-06-30,Present,8.7,0.0
101866,1486,2025-12-31,Present,7.8,1.2
101867,1486,2025-04-22,Present,8.2,0.0
101868,1486,2025-06-06,Present,7.7,0.5
101869,1486,2025-02-14,Present,7.0,2.3
101870,1486,2025-10-01,Present,7.8,2.2
101871,1486,2025-09-09,Present,8.6,0.1
101872,1486,2025-11-06,Present,7.8,0.9
101873,1486,2025-04-07,WFH,8.0,0.7
101874,1486,2025-09-19,Present,8.9,2.7
101875,1486,2025-08-15,Present,9.2,0.9
101876,1486,2025-06-23,Present,9.5,0.3
101877,1486,2025-01-28,Present,8.1,0.0
101878,1486,2025-08-29,Present,8.1,1.8
101879,1486,2025-06-12,Present,8.2,1.2
101880,1486,2025-07-09,WFH,8.5,0.8
101881,1486,2025-09-25,Present,7.4,2.6
101882,1486,2025-02-04,Present,7.8,0.8
101883,1486,2025-03-21,Present,8.3,1.5
101884,1486,2025-05-05,Present,9.4,1.0
101885,1486,2025-05-29,Present,8.3,0.0
101886,1486,2025-11-05,Present,7.8,0.8
101887,1486,2025-11-27,Present,7.9,0.0
101888,1486,2025-08-20,Present,8.3,0.0
101889,1486,2025-11-11,Present,8.6,0.0
101890,1486,2025-09-01,Absent,0.0,0.0
101891,1486,2025-06-18,Present,8.0,1.4
101892,1486,2025-09-26,Present,7.1,0.0
101893,1486,2025-03-12,Present,7.5,2.8
101894,1486,2025-04-25,Leave,0.0,0.0
101895,1486,2025-03-03,Present,8.4,1.9
101896,1486,2025-02-20,Present,9.5,0.2
101897,1486,2025-10-17,WFH,9.3,0.7
101898,1486,2025-12-23,Present,7.7,2.7
101899,1486,2025-05-08,Present,7.3,1.9
101900,1486,2025-03-27,Present,9.0,0.8
101901,1486,2025-12-25,Present,7.2,0.0
101902,1486,2025-06-19,Present,7.4,0.0
101903,1486,2025-01-22,Leave,0.0,0.0
101904,1486,2025-10-31,Present,7.7,1.2
101905,1486,2025-07-29,Leave,0.0,0.0
101906,1486,2025-03-24,Leave,0.0,0.0
101907,1486,2025-08-12,Present,9.3,2.8
101908,1486,2025-09-08,Present,7.9,1.0
101909,1486,2025-05-12,Present,8.5,1.2
101910,1486,2025-04-03,Present,8.7,1.4
101911,1486,2025-07-02,Present,9.1,0.7
101912,1486,2025-01-15,WFH,9.1,1.6
101913,1486,2025-10-21,Present,7.6,0.0
101914,1486,2025-12-22,Present,8.8,0.8
101915,1486,2025-07-11,Present,7.5,3.1
101916,1486,2025-12-04,Present,8.6,1.4
101917,1486,2025-02-26,Absent,0.0,0.0
101918,1486,2025-09-15,Present,8.6,1.2
101919,1486,2025-05-23,Present,8.6,0.5
101920,1486,2025-06-24,Present,8.1,0.0
101921,1486,2025-04-08,Present,8.1,0.0
101922,1486,2025-12-12,Present,8.7,0.9
101923,1486,2025-06-05,Present,8.5,0.7
101924,1486,2025-03-18,Present,7.7,0.9
101925,1486,2025-01-07,Present,7.9,1.2
101926,1486,2025-07-04,Present,9.2,0.0
101927,1486,2025-05-07,Present,8.9,1.0
101928,1486,2025-07-23,Present,7.5,2.8
101929,1486,2025-01-10,Absent,0.0,0.0
101930,1486,2025-04-21,Present,7.1,1.6
101931,1486,2025-03-20,Absent,0.0,0.0
101932,1486,2025-06-20,Present,8.6,1.0
101933,1486,2025-02-05,Absent,0.0,0.0
101934,1486,2025-09-04,Present,7.2,0.7
101935,1486,2025-02-07,Present,9.1,1.2
101936,1486,2025-10-14,WFH,8.4,1.1
101937,1486,2025-08-25,WFH,7.6,0.7
101938,1486,2025-10-09,Absent,0.0,0.0
101939,1486,2025-07-30,Present,7.4,0.7
101940,1486,2025-08-28,Present,7.4,0.9
101941,1486,2025-02-21,Present,8.3,0.7
101942,1486,2025-08-11,Leave,0.0,0.0
101943,1486,2025-01-30,Present,8.9,0.3
101944,1486,2025-12-19,Present,8.7,0.0
101945,1486,2025-01-17,Present,8.9,0.9
101946,1486,2025-04-24,Present,9.3,0.0
101947,1486,2025-12-17,WFH,8.7,0.2
101948,1486,2025-04-10,Present,7.4,0.0
101949,1486,2025-07-16,Present,9.3,0.0
101950,1486,2025-01-01,WFH,7.3,0.3
101951,1486,2025-08-04,Present,8.5,1.4
101952,1486,2025-06-09,Present,7.5,1.9
101953,1486,2025-04-14,Present,8.9,1.8
101954,1486,2025-07-15,WFH,9.3,0.3
101955,1486,2025-12-26,Present,7.7,0.0
101956,1486,2025-06-13,Present,9.0,1.3
101957,1486,2025-11-07,Present,8.0,1.5
101958,1486,2025-12-03,Present,7.1,1.9
101959,1486,2025-12-18,Present,9.4,1.1
101960,1486,2025-07-22,Present,9.1,0.0
101961,1486,2025-01-06,Present,8.9,1.4
101962,1486,2025-07-14,Present,7.9,1.7
101963,1486,2025-06-27,Present,9.2,2.1
101964,1486,2025-02-06,Present,9.2,1.9
101965,1486,2025-02-17,Present,7.1,1.2
101966,1486,2025-05-13,Present,8.6,1.2
101967,1486,2025-01-21,Present,8.5,1.0
101968,1486,2025-08-26,Present,8.9,1.4
101969,1486,2025-05-26,Present,7.4,1.2
101970,1486,2025-05-14,Present,7.3,1.1
101971,1486,2025-12-29,Absent,0.0,0.0
101972,1486,2025-04-16,Leave,0.0,0.0
101973,1486,2025-12-11,WFH,7.2,0.0
101974,1486,2025-01-31,Present,8.1,1.1
101975,1486,2025-07-28,Present,7.5,0.2
101976,1486,2025-05-15,Absent,0.0,0.0
101977,1486,2025-02-18,Present,8.0,1.0
101978,1486,2025-11-18,Present,7.1,1.0
101979,1486,2025-10-23,Present,8.2,1.6
101980,1486,2025-08-14,Present,7.0,0.5
101981,1486,2025-01-14,Present,7.0,0.0
101982,1486,2025-10-02,Present,8.0,1.4
101983,1486,2025-03-13,Absent,0.0,0.0
101984,1486,2025-06-02,Present,9.4,0.0
101985,1486,2025-07-08,Present,8.5,1.5
101986,1486,2025-08-18,Present,7.8,0.3
101987,1486,2025-05-06,Present,8.4,0.0
101988,1486,2025-11-25,Present,8.3,0.5
101989,1486,2025-11-04,Present,8.1,0.9
101990,1486,2025-02-03,Present,7.7,1.3
101991,1486,2025-09-16,Present,9.5,0.8
101992,1486,2025-11-24,Absent,0.0,0.0
101993,1486,2025-02-24,Present,8.1,0.5
101994,1486,2025-12-15,WFH,8.2,0.0
101995,1486,2025-09-24,Present,8.4,0.5
101996,1486,2025-03-07,Leave,0.0,0.0
101997,1486,2025-08-05,Leave,0.0,0.0
101998,1486,2025-01-23,Present,8.3,1.1
101999,1486,2025-07-31,Leave,0.0,0.0
102000,1486,2025-07-25,Present,8.8,0.4
102001,1486,2025-02-27,Present,8.5,0.2
102002,1486,2025-04-28,Present,9.4,3.0
102003,1486,2025-03-26,Leave,0.0,0.0
102004,1486,2025-04-18,Present,8.0,1.6
102005,1486,2025-06-04,Present,9.1,0.2
102006,1486,2025-03-28,Present,7.4,1.5
102007,1486,2025-05-09,Present,7.2,0.7
102008,1486,2025-09-11,Present,7.3,1.5
102009,1486,2025-08-21,Present,8.5,0.0
102010,1486,2025-03-10,Present,8.2,1.7
102011,1486,2025-06-11,Present,7.3,0.0
102012,1486,2025-10-20,Present,8.5,0.3
102013,1486,2025-04-30,Present,7.1,2.7
102014,1486,2025-12-05,Leave,0.0,0.0
102015,1486,2025-05-27,Present,7.2,1.6
102016,1486,2025-12-16,Present,8.5,2.0
102017,1486,2025-02-13,Present,9.3,0.4
102018,1486,2025-08-27,Present,7.0,2.2
102019,1486,2025-03-04,Present,7.3,0.0
102020,1486,2025-10-07,Present,7.9,0.6
102021,1486,2025-03-05,Present,8.8,1.5
102022,1486,2025-07-24,Present,8.9,0.3
102023,1486,2025-04-29,Present,9.4,0.8
102024,1486,2025-10-28,Present,7.5,0.1
102025,1486,2025-03-31,Leave,0.0,0.0
102026,1486,2025-10-08,Present,8.4,1.6
102027,1486,2025-10-27,Present,7.3,0.0
102028,1486,2025-10-22,Present,7.4,1.0
102029,1486,2025-09-30,Present,9.3,0.0
102030,1486,2025-04-02,Present,7.6,2.1
102031,1486,2025-01-16,Leave,0.0,0.0
102032,1486,2025-08-13,Present,8.0,0.0
102033,1486,2025-04-23,Present,7.1,2.3
102034,1486,2025-09-03,Present,7.7,0.3
102035,1486,2025-06-25,Present,8.4,0.7
102036,1486,2025-08-01,Present,7.9,0.0
102037,1486,2025-10-16,Present,8.8,2.9
102038,1486,2025-05-02,Present,8.7,1.4
102039,1486,2025-05-20,Leave,0.0,0.0
102040,1486,2025-11-12,Present,7.0,1.0
102041,1486,2025-04-09,Present,7.1,0.0
102042,1486,2025-08-06,Present,8.8,1.8
102043,1486,2025-08-19,Absent,0.0,0.0
102044,1486,2025-10-30,Present,9.3,1.6
102045,1486,2025-01-13,Leave,0.0,0.0
102046,1486,2025-11-26,WFH,7.3,0.0
102047,1486,2025-09-22,WFH,7.5,0.7
102048,1486,2025-11-13,Present,7.1,1.1
102049,1486,2025-01-03,Present,8.6,0.2
102050,1486,2025-11-19,Leave,0.0,0.0
102051,1486,2025-12-10,Present,8.5,1.4
102052,1486,2025-07-18,Present,7.4,0.5
102053,1486,2025-10-06,Present,7.8,1.9
102054,1486,2025-11-28,Absent,0.0,0.0
102055,1486,2025-06-03,Absent,0.0,0.0
102056,1486,2025-11-03,Present,8.6,0.0
102057,1486,2025-05-21,WFH,7.2,0.5
102058,1486,2025-04-04,Present,7.1,0.8
102059,1486,2025-07-07,Present,7.5,1.7
102060,1486,2025-04-17,Present,9.2,0.9
102061,1487,2025-04-14,Present,8.5,0.4
102062,1487,2025-08-05,Present,9.1,2.3
102063,1487,2025-09-29,Present,7.9,0.1
102064,1487,2025-05-15,Leave,0.0,0.0
102065,1487,2025-05-14,Leave,0.0,0.0
102066,1487,2025-12-23,Present,9.3,0.8
102067,1487,2025-06-03,Absent,0.0,0.0
102068,1487,2025-11-03,Present,7.8,1.9
102069,1487,2025-11-04,Present,8.7,0.0
102070,1487,2025-06-09,Present,8.3,0.0
102071,1487,2025-02-21,Present,7.2,0.0
102072,1487,2025-12-25,Present,8.7,0.4
102073,1487,2025-05-13,Leave,0.0,0.0
102074,1487,2025-02-07,Present,8.0,2.6
102075,1487,2025-03-20,Present,9.5,0.9
102076,1487,2025-12-02,Present,7.6,0.0
102077,1487,2025-01-24,Present,7.2,0.7
102078,1487,2025-09-17,Present,7.9,1.6
102079,1487,2025-01-17,Leave,0.0,0.0
102080,1487,2025-06-13,Present,9.4,0.7
102081,1487,2025-10-15,Present,8.6,2.0
102082,1487,2025-06-06,Present,7.2,0.9
102083,1487,2025-04-10,Present,9.4,0.6
102084,1487,2025-03-17,WFH,7.9,0.0
102085,1487,2025-08-14,Present,7.2,1.4
102086,1487,2025-06-11,Leave,0.0,0.0
102087,1487,2025-07-14,Leave,0.0,0.0
102088,1487,2025-01-02,Present,8.6,1.2
102089,1487,2025-10-16,Present,7.5,0.0
102090,1487,2025-11-17,Present,7.4,0.3
102091,1487,2025-07-31,Present,7.9,1.6
102092,1487,2025-01-03,Present,8.8,0.0
102093,1487,2025-06-25,Leave,0.0,0.0
102094,1487,2025-09-04,Present,7.5,0.6
102095,1487,2025-11-11,Present,8.8,0.3
102096,1487,2025-10-27,Present,8.5,0.7
102097,1487,2025-08-07,Present,9.0,0.0
102098,1487,2025-05-05,Present,8.2,0.0
102099,1487,2025-05-09,Present,8.0,0.4
102100,1487,2025-10-31,Present,7.4,0.8
102101,1487,2025-02-18,Present,9.1,0.3
102102,1487,2025-04-01,Present,7.3,1.9
102103,1487,2025-08-22,Present,9.0,0.7
102104,1487,2025-11-24,Present,7.4,0.6
102105,1487,2025-12-30,Present,9.5,0.5
102106,1487,2025-02-13,WFH,8.9,1.5
102107,1487,2025-01-08,Present,9.3,1.6
102108,1487,2025-07-08,Absent,0.0,0.0
102109,1487,2025-07-16,Absent,0.0,0.0
102110,1487,2025-12-15,Present,7.4,0.1
102111,1487,2025-11-10,Present,9.4,2.1
102112,1487,2025-03-10,Present,7.9,1.4
102113,1487,2025-08-15,Present,9.2,0.2
102114,1487,2025-03-27,Present,7.9,0.4
102115,1487,2025-12-11,Leave,0.0,0.0
102116,1487,2025-04-28,Present,9.5,0.0
102117,1487,2025-02-19,Present,8.8,0.2
102118,1487,2025-09-30,Present,9.1,1.7
102119,1487,2025-01-07,Present,7.1,0.7
102120,1487,2025-08-29,Present,7.9,0.0
102121,1487,2025-01-01,Present,7.4,0.0
102122,1487,2025-07-02,Present,8.4,0.9
102123,1487,2025-06-12,Present,8.4,0.0
102124,1487,2025-12-19,Leave,0.0,0.0
102125,1487,2025-11-28,Absent,0.0,0.0
102126,1487,2025-04-21,Present,7.6,0.2
102127,1487,2025-01-10,Present,7.8,1.6
102128,1487,2025-07-11,Present,7.8,1.0
102129,1487,2025-05-19,Present,8.8,0.0
102130,1487,2025-09-02,Present,8.8,1.8
102131,1487,2025-12-08,Present,7.1,0.6
102132,1487,2025-02-06,Present,9.4,0.0
102133,1487,2025-06-05,Present,8.0,0.0
102134,1487,2025-04-23,Present,8.4,1.2
102135,1487,2025-04-18,Absent,0.0,0.0
102136,1487,2025-11-26,Present,8.1,0.7
102137,1487,2025-06-30,Present,8.2,0.1
102138,1487,2025-08-26,Present,9.5,1.6
102139,1487,2025-05-22,Present,7.1,2.0
102140,1487,2025-01-31,WFH,9.2,0.0
102141,1487,2025-11-06,Present,9.3,1.1
102142,1487,2025-09-23,Present,8.4,0.9
102143,1487,2025-12-16,Present,7.4,0.2
102144,1487,2025-07-15,Leave,0.0,0.0
102145,1487,2025-04-07,Present,8.0,0.9
102146,1487,2025-02-17,WFH,7.8,1.0
102147,1487,2025-05-27,Present,8.5,0.0
102148,1487,2025-04-16,Present,7.4,1.0
102149,1487,2025-06-20,Present,7.7,0.2
102150,1487,2025-09-09,Present,7.6,1.9
102151,1487,2025-07-03,Present,7.8,0.0
102152,1487,2025-07-10,Leave,0.0,0.0
102153,1487,2025-02-03,Present,7.9,0.0
102154,1487,2025-01-23,Present,7.2,0.5
102155,1487,2025-03-25,Present,7.9,1.6
102156,1487,2025-10-21,Leave,0.0,0.0
102157,1487,2025-10-30,Present,8.8,0.9
102158,1487,2025-12-04,Present,8.0,0.2
102159,1487,2025-11-05,Present,8.2,0.0
102160,1487,2025-08-12,Present,8.0,0.3
102161,1487,2025-02-04,Present,7.7,0.4
102162,1487,2025-11-27,Present,9.2,1.0
102163,1487,2025-03-03,Present,9.0,0.6
102164,1487,2025-12-12,Present,7.3,0.9
102165,1487,2025-09-11,Present,9.4,1.0
102166,1487,2025-08-20,Absent,0.0,0.0
102167,1487,2025-06-04,Present,8.6,1.6
102168,1487,2025-07-28,Absent,0.0,0.0
102169,1487,2025-08-04,Present,8.0,0.8
102170,1487,2025-12-29,Present,7.9,1.7
102171,1487,2025-05-21,Present,8.8,0.0
102172,1487,2025-07-17,Present,7.4,0.4
102173,1487,2025-12-10,Present,7.6,0.8
102174,1487,2025-09-12,Present,8.9,1.0
102175,1487,2025-12-18,Present,8.7,0.0
102176,1487,2025-01-30,Present,7.1,0.5
102177,1487,2025-12-31,WFH,8.8,0.0
102178,1487,2025-03-13,Present,7.3,0.9
102179,1487,2025-11-13,Present,9.1,3.0
102180,1487,2025-06-19,WFH,7.3,0.4
102181,1487,2025-10-08,Present,8.6,2.2
102182,1487,2025-10-20,Present,7.4,0.0
102183,1487,2025-06-23,Present,7.8,0.5
102184,1487,2025-03-31,Present,8.2,0.0
102185,1487,2025-09-03,Present,8.4,0.4
102186,1487,2025-08-06,Present,9.1,0.2
102187,1487,2025-11-20,Present,9.2,0.0
102188,1487,2025-05-20,Present,9.0,2.3
102189,1487,2025-04-25,Present,7.1,0.3
102190,1487,2025-07-09,Present,7.9,1.7
102191,1487,2025-07-01,Present,8.7,1.5
102192,1487,2025-05-23,Present,9.1,0.0
102193,1487,2025-04-04,Present,7.9,1.0
102194,1487,2025-06-16,Leave,0.0,0.0
102195,1487,2025-05-16,Present,8.7,0.5
102196,1487,2025-11-07,Present,8.6,0.0
102197,1487,2025-01-20,Leave,0.0,0.0
102198,1487,2025-05-26,Present,7.1,0.1
102199,1487,2025-04-22,Present,7.5,1.0
102200,1487,2025-09-18,Present,9.2,0.0
102201,1487,2025-05-12,Present,8.9,0.0
102202,1487,2025-03-14,Present,7.8,1.7
102203,1487,2025-03-28,WFH,7.6,0.9
102204,1487,2025-10-10,Present,7.9,0.0
102205,1487,2025-10-22,Present,8.0,0.0
102206,1487,2025-05-30,Present,7.8,1.4
102207,1487,2025-03-07,WFH,7.1,0.7
102208,1487,2025-10-01,Present,9.3,1.4
102209,1487,2025-10-13,Present,8.2,0.0
102210,1487,2025-08-27,Present,9.1,0.5
102211,1487,2025-03-12,Present,7.8,1.6
102212,1487,2025-01-29,Present,9.3,0.0
102213,1487,2025-12-05,Absent,0.0,0.0
102214,1487,2025-09-26,Present,7.5,2.1
102215,1487,2025-01-06,WFH,9.4,0.1
102216,1487,2025-04-17,Present,7.7,2.4
102217,1487,2025-07-18,Present,7.0,2.5
102218,1487,2025-09-10,Present,9.0,0.6
102219,1487,2025-02-05,Present,8.1,1.2
102220,1487,2025-03-24,Present,7.5,0.6
102221,1487,2025-08-21,Leave,0.0,0.0
102222,1487,2025-07-25,Present,7.2,0.3
102223,1487,2025-08-08,Present,9.3,0.9
102224,1487,2025-01-16,Present,8.1,0.0
102225,1487,2025-10-03,Present,9.3,0.5
102226,1487,2025-06-27,Present,8.8,0.6
102227,1487,2025-05-07,WFH,8.9,0.8
102228,1487,2025-07-30,Present,7.4,2.1
102229,1487,2025-05-28,Present,8.4,0.0
102230,1487,2025-04-02,Present,9.3,1.5
102231,1487,2025-06-02,Present,8.5,1.7
102232,1487,2025-02-25,Present,7.9,1.3
102233,1487,2025-01-21,Present,8.2,0.8
102234,1487,2025-01-28,Present,9.0,0.0
102235,1487,2025-05-29,Present,7.7,0.8
102236,1487,2025-07-23,WFH,9.1,0.2
102237,1487,2025-01-14,Present,7.1,0.4
102238,1487,2025-06-26,Leave,0.0,0.0
102239,1487,2025-03-21,Present,9.3,2.8
102240,1487,2025-04-24,Leave,0.0,0.0
102241,1487,2025-12-03,Present,8.8,0.2
102242,1487,2025-02-20,Present,8.7,2.7
102243,1487,2025-02-24,WFH,8.4,1.3
102244,1487,2025-08-19,Present,9.5,0.5
102245,1487,2025-04-08,Present,8.7,1.6
102246,1487,2025-09-15,Present,7.4,0.9
102247,1487,2025-03-18,Present,7.2,1.5
102248,1487,2025-04-15,Present,7.2,0.3
102249,1487,2025-01-27,WFH,9.3,0.2
102250,1487,2025-11-18,Present,7.8,0.0
102251,1487,2025-10-24,Present,8.0,2.5
102252,1487,2025-11-25,Present,7.4,0.0
102253,1487,2025-09-24,Present,7.3,1.4
102254,1487,2025-08-28,Present,7.8,0.0
102255,1487,2025-12-26,Present,9.3,1.1
102256,1487,2025-04-11,Present,8.9,0.5
102257,1487,2025-11-14,WFH,9.1,0.2
102258,1487,2025-04-29,Leave,0.0,0.0
102259,1487,2025-09-05,Present,7.9,1.3
102260,1487,2025-01-09,Present,8.2,0.6
102261,1487,2025-08-13,Present,9.0,2.8
102262,1487,2025-03-19,Present,8.1,0.5
102263,1487,2025-07-04,WFH,9.1,2.8
102264,1487,2025-10-09,Present,7.2,0.0
102265,1487,2025-02-14,Present,7.8,1.0
102266,1487,2025-08-01,Present,7.5,0.7
102267,1487,2025-06-17,Present,7.0,0.2
102268,1487,2025-12-17,Present,8.9,0.0
102269,1487,2025-05-02,Present,7.8,0.0
102270,1487,2025-09-16,Present,9.0,0.0
102271,1488,2025-11-28,Present,7.6,1.3
102272,1488,2025-09-29,Present,8.6,0.3
102273,1488,2025-08-25,Present,7.0,0.2
102274,1488,2025-08-01,Present,8.1,1.4
102275,1488,2025-07-21,Present,7.5,1.0
102276,1488,2025-01-23,Present,7.2,1.1
102277,1488,2025-03-17,Leave,0.0,0.0
102278,1488,2025-10-28,Present,8.3,1.4
102279,1488,2025-06-12,Present,8.2,0.4
102280,1488,2025-09-05,Present,7.9,3.0
102281,1488,2025-06-13,Present,7.4,1.0
102282,1488,2025-08-14,Present,7.7,1.6
102283,1488,2025-12-31,WFH,7.8,1.1
102284,1488,2025-07-07,Present,8.0,0.3
102285,1488,2025-08-26,Present,8.4,1.4
102286,1488,2025-05-22,Present,8.1,3.3
102287,1488,2025-03-05,Present,7.5,1.7
102288,1488,2025-10-17,Present,7.5,0.0
102289,1488,2025-02-18,Present,7.1,0.8
102290,1488,2025-09-15,Present,7.9,0.5
102291,1488,2025-12-15,Present,8.8,2.3
102292,1488,2025-07-11,Present,7.6,2.0
102293,1488,2025-03-20,Present,8.7,1.3
102294,1488,2025-10-01,Present,8.7,1.3
102295,1488,2025-11-04,Present,9.3,1.1
102296,1488,2025-05-08,Present,7.8,1.2
102297,1488,2025-11-14,Present,9.0,0.2
102298,1488,2025-02-28,WFH,8.5,0.0
102299,1488,2025-03-21,Present,7.5,1.8
102300,1488,2025-05-19,WFH,8.8,2.2
102301,1488,2025-04-11,Present,7.7,0.9
102302,1488,2025-09-11,Present,8.8,0.0
102303,1488,2025-09-02,Present,9.3,1.7
102304,1488,2025-07-14,Present,9.1,0.7
102305,1488,2025-10-14,Absent,0.0,0.0
102306,1488,2025-11-05,Present,8.4,2.0
102307,1488,2025-09-17,Present,7.6,1.0
102308,1488,2025-10-13,Present,7.4,1.1
102309,1488,2025-09-12,WFH,8.4,0.0
102310,1488,2025-04-29,WFH,8.2,0.4
102311,1488,2025-04-23,Present,9.4,1.3
102312,1488,2025-02-07,Present,7.7,1.7
102313,1488,2025-04-22,Present,8.9,0.5
102314,1488,2025-12-18,Present,7.0,0.0
102315,1488,2025-10-10,Present,7.3,0.0
102316,1488,2025-07-01,WFH,9.4,1.2
102317,1488,2025-01-17,Present,8.0,1.0
102318,1488,2025-10-21,Leave,0.0,0.0
102319,1488,2025-02-25,Present,8.6,0.7
102320,1488,2025-06-16,Present,8.2,0.0
102321,1488,2025-04-30,Present,9.3,0.0
102322,1488,2025-04-16,Present,8.8,3.0
102323,1488,2025-01-14,Leave,0.0,0.0
102324,1488,2025-09-04,WFH,9.4,0.0
102325,1488,2025-03-13,Present,8.9,0.7
102326,1488,2025-11-20,Present,8.9,2.3
102327,1488,2025-06-30,Present,9.0,2.4
102328,1488,2025-09-30,WFH,9.2,2.0
102329,1488,2025-07-03,Present,7.5,0.3
102330,1488,2025-11-24,Present,9.5,0.4
102331,1488,2025-10-24,Present,9.2,0.3
102332,1488,2025-12-17,Present,7.2,0.0
102333,1488,2025-08-19,Present,8.9,0.6
102334,1488,2025-07-24,Present,7.1,0.9
102335,1488,2025-04-24,Present,7.8,2.5
102336,1488,2025-01-09,Present,8.0,2.4
102337,1488,2025-06-17,Present,8.2,1.4
102338,1488,2025-09-03,Leave,0.0,0.0
102339,1488,2025-07-25,Present,8.0,0.7
102340,1488,2025-01-31,Present,7.1,1.1
102341,1488,2025-09-10,Present,7.9,0.0
102342,1488,2025-12-03,Present,8.8,1.0
102343,1488,2025-05-15,Present,8.6,1.2
102344,1488,2025-07-04,Absent,0.0,0.0
102345,1488,2025-08-12,Leave,0.0,0.0
102346,1488,2025-05-30,Present,7.5,0.0
102347,1488,2025-07-15,Present,9.5,0.4
102348,1488,2025-08-05,Absent,0.0,0.0
102349,1488,2025-06-26,WFH,8.1,1.0
102350,1488,2025-06-06,Present,7.1,1.0
102351,1488,2025-11-25,Present,7.3,0.5
102352,1488,2025-08-08,Present,9.2,0.0
102353,1488,2025-02-04,Present,7.1,1.0
102354,1488,2025-06-19,Present,7.6,0.2
102355,1488,2025-09-19,Present,9.2,1.2
102356,1488,2025-08-22,Present,7.9,1.6
102357,1488,2025-10-06,Present,8.3,1.0
102358,1488,2025-01-16,Present,7.2,0.0
102359,1488,2025-07-23,Present,8.2,0.2
102360,1488,2025-10-20,Present,9.3,1.5
102361,1488,2025-08-27,Present,7.6,1.2
102362,1488,2025-09-23,Present,9.2,1.7
102363,1488,2025-01-06,Present,7.5,1.7
102364,1488,2025-08-15,Present,8.0,1.3
102365,1488,2025-10-03,Present,9.1,1.4
102366,1488,2025-06-05,Present,9.3,1.9
102367,1488,2025-01-29,Absent,0.0,0.0
102368,1488,2025-06-10,Leave,0.0,0.0
102369,1488,2025-08-06,Present,8.0,1.6
102370,1488,2025-08-07,Present,7.6,1.4
102371,1488,2025-05-02,WFH,8.8,0.3
102372,1488,2025-07-08,Leave,0.0,0.0
102373,1488,2025-01-30,Present,7.6,1.1
102374,1488,2025-05-12,Absent,0.0,0.0
102375,1488,2025-10-09,Present,8.6,1.3
102376,1488,2025-03-18,Present,8.1,2.6
102377,1488,2025-05-29,Present,8.0,0.2
102378,1488,2025-06-27,Absent,0.0,0.0
102379,1488,2025-03-06,Present,9.3,0.4
102380,1488,2025-09-25,WFH,7.1,0.0
102381,1488,2025-04-04,Present,7.7,0.8
102382,1488,2025-12-11,Present,8.3,1.2
102383,1488,2025-05-01,Present,7.9,1.7
102384,1488,2025-03-11,Present,9.4,0.4
102385,1488,2025-02-11,Present,8.0,1.8
102386,1488,2025-02-14,Present,8.2,1.7
102387,1488,2025-11-17,Present,8.8,0.0
102388,1488,2025-01-24,Present,8.2,0.0
102389,1488,2025-04-10,Present,7.1,1.3
102390,1488,2025-01-07,Present,7.6,0.7
102391,1488,2025-12-05,Present,7.0,1.3
102392,1488,2025-12-04,Present,7.3,1.1
102393,1488,2025-07-16,Present,7.6,1.4
102394,1488,2025-05-20,Leave,0.0,0.0
102395,1488,2025-03-27,Absent,0.0,0.0
102396,1488,2025-01-13,WFH,7.4,0.0
102397,1488,2025-03-03,Present,7.6,0.3
102398,1488,2025-10-15,Present,9.4,0.3
102399,1488,2025-04-02,Present,7.0,0.1
102400,1488,2025-02-13,WFH,9.1,1.8
102401,1488,2025-05-09,Present,9.1,1.1
102402,1488,2025-10-16,Present,9.1,1.3
102403,1488,2025-02-20,Present,8.4,3.1
102404,1488,2025-11-26,Present,8.7,0.0
102405,1488,2025-04-03,Present,7.6,2.0
102406,1488,2025-04-28,Present,8.9,1.6
102407,1488,2025-09-26,Present,8.9,0.4
102408,1488,2025-02-26,WFH,9.1,0.0
102409,1488,2025-12-24,Present,9.3,0.6
102410,1488,2025-05-13,Present,7.4,0.2
102411,1488,2025-11-03,Present,8.6,0.3
102412,1488,2025-02-24,Absent,0.0,0.0
102413,1488,2025-07-22,Present,8.4,0.6
102414,1488,2025-05-21,Present,8.9,0.9
102415,1488,2025-05-27,Present,9.5,1.1
