Performance_ID,Employee_ID,Review_Month,Performance_Score,Productivity_Score,Manager_Rating,Review_Year,Review_Month_Number,Review_Month_Name
4496,1375,2025-08-01,5.3,58.3,5.3,2025,8,August
4497,1375,2025-09-01,7.2,75.0,6.6,2025,9,September
4498,1375,2025-10-01,5.9,74.9,5.3,2025,10,October
4499,1375,2025-11-01,8.7,60.1,7.8,2025,11,November
4500,1375,2025-12-01,7.4,88.2,7.8,2025,12,December
4501,1376,2025-01-01,6.1,63.3,7.3,2025,1,January
4502,1376,2025-02-01,7.2,56.1,7.6,2025,2,February
4503,1376,2025-03-01,7.4,81.4,9.6,2025,3,March
4504,1376,2025-04-01,6.3,71.9,6.1,2025,4,April
4505,1376,2025-05-01,8.2,66.7,9.1,2025,5,May
4506,1376,2025-06-01,7.0,78.9,5.4,2025,6,June
4507,1376,2025-07-01,7.2,80.0,4.6,2025,7,July
4508,1376,2025-08-01,5.8,42.0,6.1,2025,8,August
4509,1376,2025-09-01,7.5,80.1,6.4,2025,9,September
4510,1376,2025-10-01,6.7,56.4,5.5,2025,10,October
4511,1376,2025-11-01,5.2,60.6,6.1,2025,11,November
4512,1376,2025-12-01,7.6,64.4,7.9,2025,12,December
4513,1377,2025-01-01,6.0,93.6,6.5,2025,1,January
4514,1377,2025-02-01,5.9,72.1,5.4,2025,2,February
4515,1377,2025-03-01,7.4,55.1,7.5,2025,3,March
4516,1377,2025-04-01,7.0,86.4,6.6,2025,4,April
4517,1377,2025-05-01,6.2,89.9,5.8,2025,5,May
4518,1377,2025-06-01,5.6,83.4,5.3,2025,6,June
4519,1377,2025-07-01,5.8,60.6,6.0,2025,7,July
4520,1377,2025-08-01,6.9,58.7,7.3,2025,8,August
4521,1377,2025-09-01,6.4,88.0,4.8,2025,9,September
4522,1377,2025-10-01,5.9,66.5,7.7,2025,10,October
4523,1377,2025-11-01,10.0,30.0,10.0,2025,11,November
4524,1377,2025-12-01,7.3,100.0,7.0,2025,12,December
4525,1378,2025-01-01,9.4,57.5,10.0,2025,1,January
4526,1378,2025-02-01,7.6,76.3,6.4,2025,2,February
4527,1378,2025-03-01,8.1,79.0,8.1,2025,3,March
4528,1378,2025-04-01,7.7,50.1,8.3,2025,4,April
4529,1378,2025-05-01,7.1,60.5,6.9,2025,5,May
4530,1378,2025-06-01,5.2,57.8,6.1,2025,6,June
4531,1378,2025-07-01,8.0,83.8,9.6,2025,7,July
4532,1378,2025-08-01,9.0,70.2,7.1,2025,8,August
4533,1378,2025-09-01,7.8,64.3,8.4,2025,9,September
4534,1378,2025-10-01,6.4,97.3,4.0,2025,10,October
4535,1378,2025-11-01,6.2,93.4,6.9,2025,11,November
4536,1378,2025-12-01,7.7,88.8,7.9,2025,12,December
4537,1379,2025-01-01,9.1,88.1,10.0,2025,1,January
4538,1379,2025-02-01,9.9,67.2,9.9,2025,2,February
4539,1379,2025-03-01,4.1,69.3,4.6,2025,3,March
4540,1379,2025-04-01,7.2,67.6,7.5,2025,4,April
4541,1379,2025-05-01,6.0,94.2,4.9,2025,5,May
4542,1379,2025-06-01,7.6,80.1,9.1,2025,6,June
4543,1379,2025-07-01,5.6,94.6,4.9,2025,7,July
4544,1379,2025-08-01,8.4,60.1,8.6,2025,8,August
4545,1379,2025-09-01,8.5,70.1,7.9,2025,9,September
4546,1379,2025-10-01,7.3,83.7,8.3,2025,10,October
4547,1379,2025-11-01,7.5,90.1,9.0,2025,11,November
4548,1379,2025-12-01,8.5,63.5,6.9,2025,12,December
4549,1380,2025-01-01,7.2,66.1,7.5,2025,1,January
4550,1380,2025-02-01,9.6,89.6,9.7,2025,2,February
4551,1380,2025-03-01,5.1,59.0,6.5,2025,3,March
4552,1380,2025-04-01,6.8,54.5,7.4,2025,4,April
4553,1380,2025-05-01,8.3,80.6,8.6,2025,5,May
4554,1380,2025-06-01,7.0,79.9,6.7,2025,6,June
4555,1380,2025-07-01,5.3,58.4,5.3,2025,7,July
4556,1380,2025-08-01,7.0,52.1,7.9,2025,8,August
4557,1380,2025-09-01,7.6,76.5,6.7,2025,9,September
4558,1380,2025-10-01,6.4,94.4,6.5,2025,10,October
4559,1380,2025-11-01,7.3,70.9,6.1,2025,11,November
4560,1380,2025-12-01,9.3,82.2,8.3,2025,12,December
4561,1381,2025-01-01,8.2,65.3,8.9,2025,1,January
4562,1381,2025-02-01,7.8,70.8,7.5,2025,2,February
4563,1381,2025-03-01,4.4,48.0,4.3,2025,3,March
4564,1381,2025-04-01,6.5,85.1,5.9,2025,4,April
4565,1381,2025-05-01,7.8,70.1,9.1,2025,5,May
4566,1381,2025-06-01,8.9,73.5,8.3,2025,6,June
4567,1381,2025-07-01,7.4,99.8,7.1,2025,7,July
4568,1381,2025-08-01,7.4,95.7,9.6,2025,8,August
4569,1381,2025-09-01,4.5,77.8,4.3,2025,9,September
4570,1381,2025-10-01,5.4,81.6,3.8,2025,10,October
4571,1381,2025-11-01,6.3,82.6,6.5,2025,11,November
4572,1381,2025-12-01,5.0,81.0,3.9,2025,12,December
4573,1382,2025-01-01,6.6,51.8,6.8,2025,1,January
4574,1382,2025-02-01,7.9,80.6,10.0,2025,2,February
4575,1382,2025-03-01,9.7,80.8,9.6,2025,3,March
4576,1382,2025-04-01,7.7,91.8,7.4,2025,4,April
4577,1382,2025-05-01,7.5,64.3,7.4,2025,5,May
4578,1382,2025-06-01,6.3,59.9,6.1,2025,6,June
4579,1382,2025-07-01,5.3,79.9,5.4,2025,7,July
4580,1382,2025-08-01,7.4,47.9,7.4,2025,8,August
4581,1382,2025-09-01,7.6,70.1,7.3,2025,9,September
4582,1382,2025-10-01,8.2,85.6,9.6,2025,10,October
4583,1382,2025-11-01,6.2,52.0,6.1,2025,11,November
4584,1382,2025-12-01,8.4,71.0,9.0,2025,12,December
4585,1383,2025-01-01,9.3,68.3,9.1,2025,1,January
4586,1383,2025-02-01,8.5,76.3,6.5,2025,2,February
4587,1383,2025-03-01,8.7,86.1,7.7,2025,3,March
4588,1383,2025-04-01,7.1,94.3,7.9,2025,4,April
4589,1383,2025-05-01,10.0,58.3,8.1,2025,5,May
4590,1383,2025-06-01,4.1,87.3,3.4,2025,6,June
4591,1383,2025-07-01,8.0,53.3,7.9,2025,7,July
4592,1383,2025-08-01,9.6,88.6,10.0,2025,8,August
4593,1383,2025-09-01,7.5,88.2,8.4,2025,9,September
4594,1383,2025-10-01,7.3,74.2,8.1,2025,10,October
4595,1383,2025-11-01,7.5,74.3,7.4,2025,11,November
4596,1383,2025-12-01,10.0,58.8,10.0,2025,12,December
4597,1384,2025-01-01,6.8,75.2,6.1,2025,1,January
4598,1384,2025-02-01,7.7,77.2,8.1,2025,2,February
4599,1384,2025-03-01,7.2,46.4,5.0,2025,3,March
4600,1384,2025-04-01,8.5,78.2,8.3,2025,4,April
4601,1384,2025-05-01,7.3,77.4,7.2,2025,5,May
4602,1384,2025-06-01,5.6,74.0,5.3,2025,6,June
4603,1384,2025-07-01,5.6,83.8,5.4,2025,7,July
4604,1384,2025-08-01,6.1,85.1,6.4,2025,8,August
4605,1384,2025-09-01,6.5,72.9,8.5,2025,9,September
4606,1384,2025-10-01,7.2,66.4,7.5,2025,10,October
4607,1384,2025-11-01,8.4,54.2,8.0,2025,11,November
4608,1384,2025-12-01,7.4,58.7,8.7,2025,12,December
4609,1385,2025-01-01,4.8,96.3,6.1,2025,1,January
4610,1385,2025-02-01,8.2,85.8,6.3,2025,2,February
4611,1385,2025-03-01,4.7,82.9,4.9,2025,3,March
4612,1385,2025-04-01,8.1,54.8,8.9,2025,4,April
4613,1385,2025-05-01,7.4,75.8,8.9,2025,5,May
4614,1385,2025-06-01,6.3,86.9,6.2,2025,6,June
4615,1385,2025-07-01,5.9,69.0,4.6,2025,7,July
4616,1385,2025-08-01,8.8,38.8,8.7,2025,8,August
4617,1385,2025-09-01,5.7,69.0,6.8,2025,9,September
4618,1385,2025-10-01,8.9,74.1,10.0,2025,10,October
4619,1385,2025-11-01,4.2,77.1,3.0,2025,11,November
4620,1385,2025-12-01,6.7,62.8,5.4,2025,12,December
4621,1386,2025-01-01,6.6,77.0,6.1,2025,1,January
4622,1386,2025-02-01,6.2,44.3,6.9,2025,2,February
4623,1386,2025-03-01,6.0,92.9,6.7,2025,3,March
4624,1386,2025-04-01,7.2,74.5,7.0,2025,4,April
4625,1386,2025-05-01,6.8,70.1,6.0,2025,5,May
4626,1386,2025-06-01,6.4,67.8,7.9,2025,6,June
4627,1386,2025-07-01,9.3,79.0,8.2,2025,7,July
4628,1386,2025-08-01,10.0,93.7,10.0,2025,8,August
4629,1386,2025-09-01,7.8,77.0,6.9,2025,9,September
4630,1386,2025-10-01,6.1,72.9,5.8,2025,10,October
4631,1386,2025-11-01,7.1,91.8,6.6,2025,11,November
4632,1386,2025-12-01,7.9,83.1,9.7,2025,12,December
4633,1387,2025-01-01,6.2,98.1,5.5,2025,1,January
4634,1387,2025-02-01,7.7,75.3,7.8,2025,2,February
4635,1387,2025-03-01,8.6,60.6,7.2,2025,3,March
4636,1387,2025-04-01,4.7,53.5,5.7,2025,4,April
4637,1387,2025-05-01,5.5,70.2,5.9,2025,5,May
4638,1387,2025-06-01,6.0,79.6,5.9,2025,6,June
4639,1387,2025-07-01,7.2,55.0,7.6,2025,7,July
4640,1387,2025-08-01,5.5,83.3,6.3,2025,8,August
4641,1387,2025-09-01,5.9,77.6,5.2,2025,9,September
4642,1387,2025-10-01,9.1,59.3,9.9,2025,10,October
4643,1387,2025-11-01,6.7,72.3,6.3,2025,11,November
4644,1387,2025-12-01,8.9,48.7,9.3,2025,12,December
4645,1388,2025-01-01,7.8,66.0,9.5,2025,1,January
4646,1388,2025-02-01,6.3,77.5,7.7,2025,2,February
4647,1388,2025-03-01,5.9,88.6,5.6,2025,3,March
4648,1388,2025-04-01,8.3,60.0,7.9,2025,4,April
4649,1388,2025-05-01,10.0,68.8,8.7,2025,5,May
4650,1388,2025-06-01,9.7,53.5,9.5,2025,6,June
4651,1388,2025-07-01,7.7,66.9,7.4,2025,7,July
4652,1388,2025-08-01,8.4,92.3,9.4,2025,8,August
4653,1388,2025-09-01,4.5,74.7,3.5,2025,9,September
4654,1388,2025-10-01,5.7,59.5,5.0,2025,10,October
4655,1388,2025-11-01,6.9,81.4,6.4,2025,11,November
4656,1388,2025-12-01,6.3,68.7,6.2,2025,12,December
4657,1389,2025-01-01,6.9,63.3,6.6,2025,1,January
4658,1389,2025-02-01,8.5,83.6,8.3,2025,2,February
4659,1389,2025-03-01,8.7,64.1,10.0,2025,3,March
4660,1389,2025-04-01,7.3,83.3,6.2,2025,4,April
4661,1389,2025-05-01,5.9,66.2,5.9,2025,5,May
4662,1389,2025-06-01,5.0,84.1,3.6,2025,6,June
4663,1389,2025-07-01,10.0,85.8,8.8,2025,7,July
4664,1389,2025-08-01,6.7,50.7,6.2,2025,8,August
4665,1389,2025-09-01,8.2,69.5,8.2,2025,9,September
4666,1389,2025-10-01,7.3,69.5,6.7,2025,10,October
4667,1389,2025-11-01,8.7,42.8,9.0,2025,11,November
4668,1389,2025-12-01,6.6,57.8,9.5,2025,12,December
4669,1390,2025-01-01,8.3,90.8,9.4,2025,1,January
4670,1390,2025-02-01,8.8,94.3,7.9,2025,2,February
4671,1390,2025-03-01,7.1,49.1,7.3,2025,3,March
4672,1390,2025-04-01,8.7,56.7,9.3,2025,4,April
4673,1390,2025-05-01,7.6,95.0,7.9,2025,5,May
4674,1390,2025-06-01,5.6,81.5,4.7,2025,6,June
4675,1390,2025-07-01,4.9,57.7,5.6,2025,7,July
4676,1390,2025-08-01,7.3,76.0,8.1,2025,8,August
4677,1390,2025-09-01,9.2,77.7,7.5,2025,9,September
4678,1390,2025-10-01,7.6,67.5,9.5,2025,10,October
4679,1390,2025-11-01,7.8,93.5,9.2,2025,11,November
4680,1390,2025-12-01,6.8,62.5,5.9,2025,12,December
4681,1391,2025-01-01,9.9,82.7,8.7,2025,1,January
4682,1391,2025-02-01,6.8,81.6,5.2,2025,2,February
4683,1391,2025-03-01,6.8,97.1,6.5,2025,3,March
4684,1391,2025-04-01,9.0,75.0,10.0,2025,4,April
4685,1391,2025-05-01,7.0,52.2,7.5,2025,5,May
4686,1391,2025-06-01,6.2,100.0,6.6,2025,6,June
4687,1391,2025-07-01,6.0,71.5,8.1,2025,7,July
4688,1391,2025-08-01,8.7,68.9,8.2,2025,8,August
4689,1391,2025-09-01,6.1,74.8,4.8,2025,9,September
4690,1391,2025-10-01,8.8,91.5,9.5,2025,10,October
4691,1391,2025-11-01,6.6,51.8,6.8,2025,11,November
4692,1391,2025-12-01,9.8,100.0,10.0,2025,12,December
4693,1392,2025-01-01,7.7,64.3,8.1,2025,1,January
4694,1392,2025-02-01,6.1,62.5,5.2,2025,2,February
4695,1392,2025-03-01,4.4,78.2,3.1,2025,3,March
4696,1392,2025-04-01,6.7,82.0,5.7,2025,4,April
4697,1392,2025-05-01,7.5,90.9,7.1,2025,5,May
4698,1392,2025-06-01,7.4,91.3,7.9,2025,6,June
4699,1392,2025-07-01,7.9,91.3,9.2,2025,7,July
4700,1392,2025-08-01,3.6,46.1,4.8,2025,8,August
4701,1392,2025-09-01,8.7,56.0,7.6,2025,9,September
4702,1392,2025-10-01,5.3,55.9,5.5,2025,10,October
4703,1392,2025-11-01,5.9,93.2,5.7,2025,11,November
4704,1392,2025-12-01,9.7,66.4,10.0,2025,12,December
4705,1393,2025-01-01,8.2,74.3,9.0,2025,1,January
4706,1393,2025-02-01,7.4,100.0,7.4,2025,2,February
4707,1393,2025-03-01,3.8,68.5,4.6,2025,3,March
4708,1393,2025-04-01,7.4,92.4,7.7,2025,4,April
4709,1393,2025-05-01,9.5,66.8,9.7,2025,5,May
4710,1393,2025-06-01,7.3,75.8,10.0,2025,6,June
4711,1393,2025-07-01,8.8,56.9,9.2,2025,7,July
4712,1393,2025-08-01,7.4,52.0,6.7,2025,8,August
4713,1393,2025-09-01,8.0,81.8,7.7,2025,9,September
4714,1393,2025-10-01,5.7,78.9,5.1,2025,10,October
4715,1393,2025-11-01,7.3,84.1,8.4,2025,11,November
4716,1393,2025-12-01,6.6,55.6,6.8,2025,12,December
4717,1394,2025-01-01,7.3,89.3,6.0,2025,1,January
4718,1394,2025-02-01,7.8,78.0,6.6,2025,2,February
4719,1394,2025-03-01,5.2,68.6,5.2,2025,3,March
4720,1394,2025-04-01,6.4,82.7,7.0,2025,4,April
4721,1394,2025-05-01,5.7,47.1,5.9,2025,5,May
4722,1394,2025-06-01,5.6,95.8,5.4,2025,6,June
4723,1394,2025-07-01,7.0,83.2,7.9,2025,7,July
4724,1394,2025-08-01,8.1,95.2,8.3,2025,8,August
4725,1394,2025-09-01,7.2,63.7,6.6,2025,9,September
4726,1394,2025-10-01,6.7,95.3,6.8,2025,10,October
4727,1394,2025-11-01,4.8,83.4,4.9,2025,11,November
4728,1394,2025-12-01,5.4,63.7,6.3,2025,12,December
4729,1395,2025-01-01,9.9,63.9,10.0,2025,1,January
4730,1395,2025-02-01,7.5,43.2,7.1,2025,2,February
4731,1395,2025-03-01,6.7,42.2,6.3,2025,3,March
4732,1395,2025-04-01,5.5,87.2,5.0,2025,4,April
4733,1395,2025-05-01,6.5,73.1,8.3,2025,5,May
4734,1395,2025-06-01,7.7,71.8,6.5,2025,6,June
4735,1395,2025-07-01,7.1,68.7,9.0,2025,7,July
4736,1395,2025-08-01,10.0,90.1,10.0,2025,8,August
4737,1395,2025-09-01,8.3,70.9,9.8,2025,9,September
4738,1395,2025-10-01,5.2,52.9,3.5,2025,10,October
4739,1395,2025-11-01,8.5,72.7,6.3,2025,11,November
4740,1395,2025-12-01,6.3,77.0,6.0,2025,12,December
4741,1396,2025-01-01,9.5,61.3,7.7,2025,1,January
4742,1396,2025-02-01,7.9,80.9,8.6,2025,2,February
4743,1396,2025-03-01,6.7,86.3,5.1,2025,3,March
4744,1396,2025-04-01,8.7,90.4,6.9,2025,4,April
4745,1396,2025-05-01,5.7,90.2,4.8,2025,5,May
4746,1396,2025-06-01,6.6,67.0,6.1,2025,6,June
4747,1396,2025-07-01,7.1,74.1,7.2,2025,7,July
4748,1396,2025-08-01,7.8,68.4,8.0,2025,8,August
4749,1396,2025-09-01,5.7,85.3,7.5,2025,9,September
4750,1396,2025-10-01,6.9,83.0,5.3,2025,10,October
4751,1396,2025-11-01,5.4,64.6,4.9,2025,11,November
4752,1396,2025-12-01,8.8,84.7,8.9,2025,12,December
4753,1397,2025-01-01,5.0,78.6,4.8,2025,1,January
4754,1397,2025-02-01,6.4,72.2,6.6,2025,2,February
4755,1397,2025-03-01,6.3,68.6,7.1,2025,3,March
4756,1397,2025-04-01,8.8,82.8,10.0,2025,4,April
4757,1397,2025-05-01,7.7,86.6,8.0,2025,5,May
4758,1397,2025-06-01,6.6,63.1,7.0,2025,6,June
4759,1397,2025-07-01,6.8,85.0,4.0,2025,7,July
4760,1397,2025-08-01,7.9,75.3,8.4,2025,8,August
4761,1397,2025-09-01,6.1,66.3,6.8,2025,9,September
4762,1397,2025-10-01,8.3,75.5,7.8,2025,10,October
4763,1397,2025-11-01,9.3,77.8,10.0,2025,11,November
4764,1397,2025-12-01,5.9,93.2,5.0,2025,12,December
4765,1398,2025-01-01,6.8,96.4,6.6,2025,1,January
4766,1398,2025-02-01,7.5,61.2,8.7,2025,2,February
4767,1398,2025-03-01,10.0,79.9,10.0,2025,3,March
4768,1398,2025-04-01,6.5,68.4,5.7,2025,4,April
4769,1398,2025-05-01,5.0,85.3,5.0,2025,5,May
4770,1398,2025-06-01,8.3,76.5,9.4,2025,6,June
4771,1398,2025-07-01,10.0,69.4,9.5,2025,7,July
4772,1398,2025-08-01,7.7,63.4,9.0,2025,8,August
4773,1398,2025-09-01,7.7,87.2,7.1,2025,9,September
4774,1398,2025-10-01,8.0,79.9,6.3,2025,10,October
4775,1398,2025-11-01,8.3,68.7,8.3,2025,11,November
4776,1398,2025-12-01,7.9,85.6,8.1,2025,12,December
4777,1399,2025-01-01,10.0,40.1,8.9,2025,1,January
4778,1399,2025-02-01,6.9,100.0,5.7,2025,2,February
4779,1399,2025-03-01,8.3,68.5,7.5,2025,3,March
4780,1399,2025-04-01,9.4,77.0,9.1,2025,4,April
4781,1399,2025-05-01,6.8,70.6,6.8,2025,5,May
4782,1399,2025-06-01,6.7,95.4,7.9,2025,6,June
4783,1399,2025-07-01,6.9,56.5,8.0,2025,7,July
4784,1399,2025-08-01,4.8,60.1,5.3,2025,8,August
4785,1399,2025-09-01,7.6,78.7,7.4,2025,9,September
4786,1399,2025-10-01,10.0,72.8,10.0,2025,10,October
4787,1399,2025-11-01,8.2,72.5,10.0,2025,11,November
4788,1399,2025-12-01,5.6,67.0,4.6,2025,12,December
4789,1400,2025-01-01,6.2,45.1,6.5,2025,1,January
4790,1400,2025-02-01,6.3,70.6,8.0,2025,2,February
4791,1400,2025-03-01,8.7,92.0,9.7,2025,3,March
4792,1400,2025-04-01,6.2,67.3,6.0,2025,4,April
4793,1400,2025-05-01,8.4,72.6,9.8,2025,5,May
4794,1400,2025-06-01,8.2,71.1,6.7,2025,6,June
4795,1400,2025-07-01,8.8,72.2,9.6,2025,7,July
4796,1400,2025-08-01,8.4,100.0,7.8,2025,8,August
4797,1400,2025-09-01,8.2,90.6,7.4,2025,9,September
4798,1400,2025-10-01,5.7,100.0,5.2,2025,10,October
4799,1400,2025-11-01,7.5,75.9,6.7,2025,11,November
4800,1400,2025-12-01,7.7,78.8,8.5,2025,12,December
4801,1401,2025-01-01,6.0,53.6,8.1,2025,1,January
4802,1401,2025-02-01,10.0,87.1,8.5,2025,2,February
4803,1401,2025-03-01,8.0,86.6,9.8,2025,3,March
4804,1401,2025-04-01,6.7,84.2,7.1,2025,4,April
4805,1401,2025-05-01,6.6,100.0,6.7,2025,5,May
4806,1401,2025-06-01,7.5,72.6,6.1,2025,6,June
4807,1401,2025-07-01,5.6,93.1,5.5,2025,7,July
4808,1401,2025-08-01,4.2,79.5,4.3,2025,8,August
4809,1401,2025-09-01,9.9,56.3,9.5,2025,9,September
4810,1401,2025-10-01,5.6,72.7,4.9,2025,10,October
4811,1401,2025-11-01,7.3,100.0,7.3,2025,11,November
4812,1401,2025-12-01,9.4,100.0,10.0,2025,12,December
4813,1402,2025-01-01,10.0,76.0,10.0,2025,1,January
4814,1402,2025-02-01,8.7,69.1,8.6,2025,2,February
4815,1402,2025-03-01,6.4,47.6,5.6,2025,3,March
4816,1402,2025-04-01,8.0,96.9,7.3,2025,4,April
4817,1402,2025-05-01,6.5,73.8,7.5,2025,5,May
4818,1402,2025-06-01,5.3,86.3,5.9,2025,6,June
4819,1402,2025-07-01,5.9,82.8,4.8,2025,7,July
4820,1402,2025-08-01,9.0,63.1,9.4,2025,8,August
4821,1402,2025-09-01,6.8,52.9,6.2,2025,9,September
4822,1402,2025-10-01,8.8,88.2,9.6,2025,10,October
4823,1402,2025-11-01,6.3,58.9,6.8,2025,11,November
4824,1402,2025-12-01,7.6,95.2,8.2,2025,12,December
4825,1403,2025-01-01,7.9,58.3,9.8,2025,1,January
4826,1403,2025-02-01,10.0,70.2,10.0,2025,2,February
4827,1403,2025-03-01,8.1,85.9,9.0,2025,3,March
4828,1403,2025-04-01,10.0,65.6,9.6,2025,4,April
4829,1403,2025-05-01,5.9,68.6,6.0,2025,5,May
4830,1403,2025-06-01,5.3,85.0,5.3,2025,6,June
4831,1403,2025-07-01,6.5,85.6,5.9,2025,7,July
4832,1403,2025-08-01,9.2,96.1,9.4,2025,8,August
4833,1403,2025-09-01,7.6,64.2,7.0,2025,9,September
4834,1403,2025-10-01,7.6,93.5,7.7,2025,10,October
4835,1403,2025-11-01,8.6,80.7,6.8,2025,11,November
4836,1403,2025-12-01,6.4,94.8,5.5,2025,12,December
4837,1404,2025-01-01,7.5,70.7,6.3,2025,1,January
4838,1404,2025-02-01,4.4,79.4,4.9,2025,2,February
4839,1404,2025-03-01,3.5,71.9,4.1,2025,3,March
4840,1404,2025-04-01,7.2,88.2,6.8,2025,4,April
4841,1404,2025-05-01,7.8,88.7,6.8,2025,5,May
4842,1404,2025-06-01,4.5,100.0,6.1,2025,6,June
4843,1404,2025-07-01,4.9,66.8,2.9,2025,7,July
4844,1404,2025-08-01,5.3,62.6,4.5,2025,8,August
4845,1404,2025-09-01,7.1,46.3,6.7,2025,9,September
4846,1404,2025-10-01,6.0,69.6,5.2,2025,10,October
4847,1404,2025-11-01,8.2,84.7,7.3,2025,11,November
4848,1404,2025-12-01,7.5,79.3,8.3,2025,12,December
4849,1405,2025-01-01,7.8,94.7,6.6,2025,1,January
4850,1405,2025-02-01,7.7,54.7,7.0,2025,2,February
4851,1405,2025-03-01,7.6,96.2,8.4,2025,3,March
4852,1405,2025-04-01,7.1,53.7,6.7,2025,4,April
4853,1405,2025-05-01,8.1,74.6,8.6,2025,5,May
4854,1405,2025-06-01,6.5,53.1,6.6,2025,6,June
4855,1405,2025-07-01,6.9,79.4,7.3,2025,7,July
4856,1405,2025-08-01,5.9,84.5,6.3,2025,8,August
4857,1405,2025-09-01,7.1,60.5,7.1,2025,9,September
4858,1405,2025-10-01,7.0,88.9,7.0,2025,10,October
4859,1405,2025-11-01,7.5,81.8,8.6,2025,11,November
4860,1405,2025-12-01,7.3,96.3,8.4,2025,12,December
4861,1406,2025-01-01,6.4,86.2,6.9,2025,1,January
4862,1406,2025-02-01,8.2,77.7,7.8,2025,2,February
4863,1406,2025-03-01,7.7,47.5,5.1,2025,3,March
4864,1406,2025-04-01,8.6,98.7,7.0,2025,4,April
4865,1406,2025-05-01,8.2,78.5,7.7,2025,5,May
4866,1406,2025-06-01,5.9,92.6,6.1,2025,6,June
4867,1406,2025-07-01,9.0,62.6,8.1,2025,7,July
4868,1406,2025-08-01,6.0,81.2,8.2,2025,8,August
4869,1406,2025-09-01,7.3,100.0,6.1,2025,9,September
4870,1406,2025-10-01,7.6,83.4,7.0,2025,10,October
4871,1406,2025-11-01,7.4,69.3,5.7,2025,11,November
4872,1406,2025-12-01,5.5,85.7,4.9,2025,12,December
4873,1407,2025-01-01,7.5,30.0,7.9,2025,1,January
4874,1407,2025-02-01,6.1,74.7,5.7,2025,2,February
4875,1407,2025-03-01,7.9,69.8,8.1,2025,3,March
4876,1407,2025-04-01,4.9,77.1,6.3,2025,4,April
4877,1407,2025-05-01,6.9,69.5,6.6,2025,5,May
4878,1407,2025-06-01,8.1,66.1,9.3,2025,6,June
4879,1407,2025-07-01,7.5,100.0,3.7,2025,7,July
4880,1407,2025-08-01,6.9,70.2,7.1,2025,8,August
4881,1407,2025-09-01,7.7,84.8,8.9,2025,9,September
4882,1407,2025-10-01,7.2,77.6,6.8,2025,10,October
4883,1407,2025-11-01,8.4,76.7,8.3,2025,11,November
4884,1407,2025-12-01,6.8,95.3,7.7,2025,12,December
4885,1408,2025-01-01,7.9,68.2,7.9,2025,1,January
4886,1408,2025-02-01,7.7,95.2,7.8,2025,2,February
4887,1408,2025-03-01,6.8,89.1,6.7,2025,3,March
4888,1408,2025-04-01,7.4,79.9,6.2,2025,4,April
4889,1408,2025-05-01,6.8,89.5,7.2,2025,5,May
4890,1408,2025-06-01,6.7,86.0,6.9,2025,6,June
4891,1408,2025-07-01,5.5,61.7,6.6,2025,7,July
4892,1408,2025-08-01,7.4,35.4,7.4,2025,8,August
4893,1408,2025-09-01,6.0,66.4,6.9,2025,9,September
4894,1408,2025-10-01,6.1,56.7,7.1,2025,10,October
4895,1408,2025-11-01,8.0,56.6,8.8,2025,11,November
4896,1408,2025-12-01,7.3,47.2,6.3,2025,12,December
4897,1409,2025-01-01,3.8,63.3,3.5,2025,1,January
4898,1409,2025-02-01,7.8,93.2,9.3,2025,2,February
4899,1409,2025-03-01,7.3,83.6,7.6,2025,3,March
4900,1409,2025-04-01,6.0,87.2,6.5,2025,4,April
4901,1409,2025-05-01,6.2,76.3,5.2,2025,5,May
4902,1409,2025-06-01,6.4,76.0,6.3,2025,6,June
4903,1409,2025-07-01,5.5,90.8,4.9,2025,7,July
4904,1409,2025-08-01,6.7,70.9,6.7,2025,8,August
4905,1409,2025-09-01,6.0,83.6,5.6,2025,9,September
4906,1409,2025-10-01,9.1,58.5,6.9,2025,10,October
4907,1409,2025-11-01,5.6,70.5,3.9,2025,11,November
4908,1409,2025-12-01,7.5,80.8,8.1,2025,12,December
4909,1410,2025-01-01,8.5,66.9,7.9,2025,1,January
4910,1410,2025-02-01,7.7,69.2,7.7,2025,2,February
4911,1410,2025-03-01,7.1,86.0,6.5,2025,3,March
4912,1410,2025-04-01,8.6,86.0,9.1,2025,4,April
4913,1410,2025-05-01,6.5,84.7,7.4,2025,5,May
4914,1410,2025-06-01,6.2,81.9,5.5,2025,6,June
4915,1410,2025-07-01,7.2,48.7,8.4,2025,7,July
4916,1410,2025-08-01,7.7,95.1,7.0,2025,8,August
4917,1410,2025-09-01,7.4,61.6,6.6,2025,9,September
4918,1410,2025-10-01,7.4,71.1,6.7,2025,10,October
4919,1410,2025-11-01,8.6,97.8,7.3,2025,11,November
4920,1410,2025-12-01,6.6,47.7,6.3,2025,12,December
4921,1411,2025-01-01,6.2,80.8,5.8,2025,1,January
4922,1411,2025-02-01,7.4,62.1,7.0,2025,2,February
4923,1411,2025-03-01,6.4,62.8,6.9,2025,3,March
4924,1411,2025-04-01,6.1,71.5,7.3,2025,4,April
4925,1411,2025-05-01,7.8,47.5,7.2,2025,5,May
4926,1411,2025-06-01,6.0,63.5,8.2,2025,6,June
4927,1411,2025-07-01,7.6,61.8,8.7,2025,7,July
4928,1411,2025-08-01,6.5,77.2,6.6,2025,8,August
4929,1411,2025-09-01,6.6,74.1,6.2,2025,9,September
4930,1411,2025-10-01,6.3,74.2,7.5,2025,10,October
