Attendance_ID,Employee_ID,Date,Status,Working_Hours,Overtime_Hours,Year,Month,Month_Name,Day_Name,Day_Type
74535,1355,2025-01-27,Present,8.1,0.9,2025,1,January,Monday,Weekday
74536,1355,2025-02-05,Present,8.0,0.2,2025,2,February,Wednesday,Weekday
74537,1355,2025-04-22,Present,8.9,0.3,2025,4,April,Tuesday,Weekday
74538,1355,2025-07-17,Present,8.7,0.0,2025,7,July,Thursday,Weekday
74539,1355,2025-04-03,Present,9.0,2.0,2025,4,April,Thursday,Weekday
74540,1355,2025-05-16,Present,8.5,0.0,2025,5,May,Friday,Weekday
74541,1355,2025-01-07,Leave,0.0,0.0,2025,1,January,Tuesday,Weekday
74542,1355,2025-02-24,Present,8.4,1.8,2025,2,February,Monday,Weekday
74543,1355,2025-10-01,Present,8.7,2.5,2025,10,October,Wednesday,Weekday
74544,1355,2025-01-28,Present,8.3,0.8,2025,1,January,Tuesday,Weekday
74545,1355,2025-03-26,Present,8.9,0.0,2025,3,March,Wednesday,Weekday
74546,1355,2025-02-19,Present,8.5,1.6,2025,2,February,Wednesday,Weekday
74547,1355,2025-01-14,Present,7.8,0.0,2025,1,January,Tuesday,Weekday
74548,1355,2025-09-10,Present,8.0,2.0,2025,9,September,Wednesday,Weekday
74549,1355,2025-11-24,Present,8.3,2.5,2025,11,November,Monday,Weekday
74550,1355,2025-12-24,Present,8.8,1.3,2025,12,December,Wednesday,Weekday
74551,1356,2025-03-19,Present,8.9,1.0,2025,3,March,Wednesday,Weekday
74552,1356,2025-04-23,Present,8.4,3.8,2025,4,April,Wednesday,Weekday
74553,1356,2025-07-25,Present,7.1,1.4,2025,7,July,Friday,Weekday
74554,1356,2025-07-18,Leave,0.0,0.0,2025,7,July,Friday,Weekday
74555,1356,2025-05-27,WFH,9.5,0.8,2025,5,May,Tuesday,Weekday
74556,1356,2025-07-24,Present,7.9,2.3,2025,7,July,Thursday,Weekday
74557,1356,2025-08-01,Present,9.3,0.3,2025,8,August,Friday,Weekday
74558,1356,2025-04-14,Present,9.5,1.4,2025,4,April,Monday,Weekday
74559,1356,2025-01-29,Present,7.6,1.8,2025,1,January,Wednesday,Weekday
74560,1356,2025-06-06,Absent,0.0,0.0,2025,6,June,Friday,Weekday
74561,1356,2025-07-22,Present,8.0,1.9,2025,7,July,Tuesday,Weekday
74562,1356,2025-09-23,Present,9.2,0.7,2025,9,September,Tuesday,Weekday
74563,1356,2025-09-22,Leave,0.0,0.0,2025,9,September,Monday,Weekday
74564,1356,2025-11-17,Present,7.1,1.0,2025,11,November,Monday,Weekday
74565,1356,2025-07-04,Present,9.2,0.0,2025,7,July,Friday,Weekday
74566,1356,2025-10-14,Present,8.8,0.0,2025,10,October,Tuesday,Weekday
74567,1356,2025-07-28,Present,7.1,1.4,2025,7,July,Monday,Weekday
74568,1356,2025-05-09,Leave,0.0,0.0,2025,5,May,Friday,Weekday
74569,1356,2025-11-27,Present,7.9,0.7,2025,11,November,Thursday,Weekday
74570,1356,2025-03-13,Present,9.0,0.0,2025,3,March,Thursday,Weekday
74571,1356,2025-01-16,Present,7.5,1.7,2025,1,January,Thursday,Weekday
74572,1356,2025-12-29,Present,8.1,1.5,2025,12,December,Monday,Weekday
74573,1356,2025-11-19,Present,9.2,0.6,2025,11,November,Wednesday,Weekday
74574,1356,2025-11-20,Leave,0.0,0.0,2025,11,November,Thursday,Weekday
74575,1356,2025-08-21,Present,9.2,1.5,2025,8,August,Thursday,Weekday
74576,1356,2025-12-15,Present,8.8,2.0,2025,12,December,Monday,Weekday
74577,1356,2025-10-15,WFH,8.5,0.0,2025,10,October,Wednesday,Weekday
74578,1356,2025-05-05,Present,8.6,0.4,2025,5,May,Monday,Weekday
74579,1356,2025-05-28,Present,7.4,1.2,2025,5,May,Wednesday,Weekday
74580,1356,2025-01-01,Present,7.9,1.0,2025,1,January,Wednesday,Weekday
74581,1356,2025-11-13,Leave,0.0,0.0,2025,11,November,Thursday,Weekday
74582,1356,2025-06-17,Present,8.6,1.7,2025,6,June,Tuesday,Weekday
74583,1356,2025-09-26,Present,8.8,1.6,2025,9,September,Friday,Weekday
74584,1356,2025-01-21,Absent,0.0,0.0,2025,1,January,Tuesday,Weekday
74585,1356,2025-09-09,Present,8.8,1.5,2025,9,September,Tuesday,Weekday
74586,1356,2025-06-13,Present,8.8,0.8,2025,6,June,Friday,Weekday
74587,1356,2025-02-17,WFH,8.5,1.3,2025,2,February,Monday,Weekday
74588,1356,2025-06-09,Present,9.4,1.6,2025,6,June,Monday,Weekday
74589,1356,2025-09-16,Present,7.4,0.0,2025,9,September,Tuesday,Weekday
74590,1356,2025-08-22,Present,8.6,1.2,2025,8,August,Friday,Weekday
74591,1356,2025-12-17,Present,7.8,1.3,2025,12,December,Wednesday,Weekday
74592,1356,2025-01-02,WFH,8.5,0.0,2025,1,January,Thursday,Weekday
74593,1356,2025-05-06,Present,9.4,0.0,2025,5,May,Tuesday,Weekday
74594,1356,2025-04-29,Leave,0.0,0.0,2025,4,April,Tuesday,Weekday
74595,1356,2025-08-25,Present,7.8,1.7,2025,8,August,Monday,Weekday
74596,1356,2025-07-08,Present,9.1,0.9,2025,7,July,Tuesday,Weekday
74597,1356,2025-06-18,Present,8.7,1.6,2025,6,June,Wednesday,Weekday
74598,1356,2025-05-15,WFH,9.4,0.0,2025,5,May,Thursday,Weekday
74599,1356,2025-10-06,WFH,8.2,1.3,2025,10,October,Monday,Weekday
74600,1356,2025-09-24,Leave,0.0,0.0,2025,9,September,Wednesday,Weekday
74601,1356,2025-09-04,Present,8.4,0.9,2025,9,September,Thursday,Weekday
74602,1356,2025-07-07,Present,7.5,0.9,2025,7,July,Monday,Weekday
74603,1356,2025-03-21,Present,8.1,0.9,2025,3,March,Friday,Weekday
74604,1356,2025-02-18,Present,9.3,3.2,2025,2,February,Tuesday,Weekday
74605,1356,2025-08-27,Present,7.5,0.5,2025,8,August,Wednesday,Weekday
74606,1356,2025-04-01,Present,9.0,0.1,2025,4,April,Tuesday,Weekday
74607,1356,2025-04-24,Present,8.9,0.2,2025,4,April,Thursday,Weekday
74608,1356,2025-06-16,Present,7.7,3.5,2025,6,June,Monday,Weekday
74609,1356,2025-10-21,Present,7.3,0.7,2025,10,October,Tuesday,Weekday
74610,1356,2025-07-17,Present,8.3,0.1,2025,7,July,Thursday,Weekday
74611,1356,2025-04-08,Leave,0.0,0.0,2025,4,April,Tuesday,Weekday
74612,1356,2025-11-14,Present,8.7,0.0,2025,11,November,Friday,Weekday
74613,1356,2025-03-26,Present,7.3,0.9,2025,3,March,Wednesday,Weekday
74614,1356,2025-10-07,Present,7.4,3.2,2025,10,October,Tuesday,Weekday
74615,1356,2025-06-05,Present,8.1,1.8,2025,6,June,Thursday,Weekday
74616,1356,2025-05-02,Present,8.1,0.4,2025,5,May,Friday,Weekday
74617,1356,2025-12-11,Present,8.7,1.8,2025,12,December,Thursday,Weekday
74618,1356,2025-02-25,WFH,8.3,0.0,2025,2,February,Tuesday,Weekday
74619,1356,2025-06-24,Present,7.5,1.8,2025,6,June,Tuesday,Weekday
74620,1356,2025-12-01,Present,7.0,0.3,2025,12,December,Monday,Weekday
74621,1356,2025-08-28,Present,7.8,0.3,2025,8,August,Thursday,Weekday
74622,1356,2025-02-28,Absent,0.0,0.0,2025,2,February,Friday,Weekday
74623,1356,2025-12-24,Leave,0.0,0.0,2025,12,December,Wednesday,Weekday
74624,1356,2025-09-29,Absent,0.0,0.0,2025,9,September,Monday,Weekday
74625,1356,2025-02-14,Present,8.4,0.5,2025,2,February,Friday,Weekday
74626,1356,2025-04-03,WFH,8.1,0.7,2025,4,April,Thursday,Weekday
74627,1356,2025-09-15,Present,8.9,0.6,2025,9,September,Monday,Weekday
74628,1356,2025-06-19,Present,7.9,0.8,2025,6,June,Thursday,Weekday
74629,1356,2025-08-11,Absent,0.0,0.0,2025,8,August,Monday,Weekday
74630,1356,2025-11-26,Present,9.0,1.6,2025,11,November,Wednesday,Weekday
74631,1356,2025-05-08,Present,7.6,0.0,2025,5,May,Thursday,Weekday
74632,1356,2025-09-12,Present,8.2,1.5,2025,9,September,Friday,Weekday
74633,1356,2025-12-22,Present,9.1,1.5,2025,12,December,Monday,Weekday
74634,1356,2025-08-12,Present,9.2,0.0,2025,8,August,Tuesday,Weekday
74635,1356,2025-12-08,Present,7.3,1.3,2025,12,December,Monday,Weekday
74636,1356,2025-11-07,Present,9.3,1.6,2025,11,November,Friday,Weekday
74637,1356,2025-09-08,Present,7.4,0.0,2025,9,September,Monday,Weekday
74638,1356,2025-02-10,Present,8.7,0.0,2025,2,February,Monday,Weekday
74639,1356,2025-08-13,Leave,0.0,0.0,2025,8,August,Wednesday,Weekday
74640,1356,2025-12-25,Present,8.5,0.0,2025,12,December,Thursday,Weekday
74641,1356,2025-12-03,Present,7.2,0.0,2025,12,December,Wednesday,Weekday
74642,1356,2025-04-07,Present,9.2,0.7,2025,4,April,Monday,Weekday
74643,1356,2025-01-15,WFH,7.3,2.4,2025,1,January,Wednesday,Weekday
74644,1356,2025-11-12,Present,7.1,1.4,2025,11,November,Wednesday,Weekday
74645,1356,2025-03-28,Present,9.5,1.2,2025,3,March,Friday,Weekday
74646,1356,2025-02-26,Leave,0.0,0.0,2025,2,February,Wednesday,Weekday
74647,1356,2025-06-02,Present,7.5,0.6,2025,6,June,Monday,Weekday
74648,1356,2025-03-18,WFH,9.1,1.8,2025,3,March,Tuesday,Weekday
74649,1356,2025-06-20,Present,7.2,0.0,2025,6,June,Friday,Weekday
74650,1356,2025-08-15,Present,7.2,2.1,2025,8,August,Friday,Weekday
74651,1356,2025-11-18,Present,7.6,0.0,2025,11,November,Tuesday,Weekday
74652,1356,2025-10-02,Absent,0.0,0.0,2025,10,October,Thursday,Weekday
74653,1356,2025-07-29,Leave,0.0,0.0,2025,7,July,Tuesday,Weekday
74654,1356,2025-01-17,Present,8.3,0.3,2025,1,January,Friday,Weekday
74655,1356,2025-09-30,Present,9.4,0.7,2025,9,September,Tuesday,Weekday
74656,1356,2025-07-21,Present,7.9,2.3,2025,7,July,Monday,Weekday
74657,1356,2025-09-19,Present,8.0,0.0,2025,9,September,Friday,Weekday
74658,1356,2025-11-10,Leave,0.0,0.0,2025,11,November,Monday,Weekday
74659,1356,2025-02-24,Absent,0.0,0.0,2025,2,February,Monday,Weekday
74660,1356,2025-01-31,Present,7.5,0.0,2025,1,January,Friday,Weekday
74661,1356,2025-07-01,Present,8.6,0.0,2025,7,July,Tuesday,Weekday
74662,1356,2025-10-27,Present,7.5,0.0,2025,10,October,Monday,Weekday
74663,1356,2025-12-30,Present,8.6,1.4,2025,12,December,Tuesday,Weekday
74664,1356,2025-01-08,Present,8.7,2.2,2025,1,January,Wednesday,Weekday
74665,1356,2025-04-17,Present,8.5,0.0,2025,4,April,Thursday,Weekday
74666,1356,2025-05-16,Present,7.2,0.3,2025,5,May,Friday,Weekday
74667,1356,2025-04-28,Present,9.1,1.0,2025,4,April,Monday,Weekday
74668,1356,2025-10-08,Present,9.3,0.8,2025,10,October,Wednesday,Weekday
74669,1356,2025-05-29,Present,7.5,1.7,2025,5,May,Thursday,Weekday
74670,1356,2025-01-06,Present,8.6,1.8,2025,1,January,Monday,Weekday
74671,1356,2025-08-20,Present,8.3,0.0,2025,8,August,Wednesday,Weekday
74672,1356,2025-10-23,Present,9.2,0.0,2025,10,October,Thursday,Weekday
74673,1356,2025-09-01,Present,7.5,0.4,2025,9,September,Monday,Weekday
74674,1356,2025-03-05,Present,7.7,1.6,2025,3,March,Wednesday,Weekday
74675,1356,2025-03-10,Leave,0.0,0.0,2025,3,March,Monday,Weekday
74676,1356,2025-06-30,Present,8.2,0.0,2025,6,June,Monday,Weekday
74677,1356,2025-07-11,WFH,7.8,0.0,2025,7,July,Friday,Weekday
74678,1356,2025-02-07,Present,8.3,0.0,2025,2,February,Friday,Weekday
74679,1356,2025-12-31,Present,8.1,1.7,2025,12,December,Wednesday,Weekday
74680,1356,2025-09-05,Absent,0.0,0.0,2025,9,September,Friday,Weekday
74681,1356,2025-09-03,Absent,0.0,0.0,2025,9,September,Wednesday,Weekday
74682,1356,2025-11-05,WFH,7.6,0.0,2025,11,November,Wednesday,Weekday
74683,1356,2025-09-17,Present,8.7,0.5,2025,9,September,Wednesday,Weekday
74684,1356,2025-03-24,Absent,0.0,0.0,2025,3,March,Monday,Weekday
74685,1356,2025-04-25,Leave,0.0,0.0,2025,4,April,Friday,Weekday
74686,1356,2025-09-25,Present,8.8,1.6,2025,9,September,Thursday,Weekday
74687,1356,2025-12-19,WFH,8.8,0.0,2025,12,December,Friday,Weekday
74688,1356,2025-05-01,Present,9.1,0.7,2025,5,May,Thursday,Weekday
74689,1356,2025-08-18,Present,8.9,1.2,2025,8,August,Monday,Weekday
74690,1356,2025-04-22,WFH,7.9,2.2,2025,4,April,Tuesday,Weekday
74691,1356,2025-06-10,Present,9.4,0.3,2025,6,June,Tuesday,Weekday
74692,1356,2025-06-26,Present,8.7,1.8,2025,6,June,Thursday,Weekday
74693,1356,2025-04-11,Present,7.0,1.9,2025,4,April,Friday,Weekday
74694,1356,2025-10-09,WFH,8.0,0.0,2025,10,October,Thursday,Weekday
74695,1356,2025-11-03,Present,7.9,2.5,2025,11,November,Monday,Weekday
74696,1356,2025-05-21,Present,8.9,2.2,2025,5,May,Wednesday,Weekday
74697,1356,2025-05-07,Absent,0.0,0.0,2025,5,May,Wednesday,Weekday
74698,1356,2025-04-10,Present,8.5,0.4,2025,4,April,Thursday,Weekday
74699,1356,2025-10-01,Present,7.2,0.0,2025,10,October,Wednesday,Weekday
74700,1356,2025-07-15,Present,7.4,2.0,2025,7,July,Tuesday,Weekday
74701,1356,2025-12-05,Present,8.0,1.0,2025,12,December,Friday,Weekday
74702,1356,2025-03-12,Present,8.8,2.4,2025,3,March,Wednesday,Weekday
74703,1356,2025-09-10,Present,8.7,0.1,2025,9,September,Wednesday,Weekday
74704,1356,2025-02-05,Present,9.1,0.5,2025,2,February,Wednesday,Weekday
74705,1356,2025-04-18,WFH,7.3,0.1,2025,4,April,Friday,Weekday
74706,1356,2025-01-10,Present,7.2,1.0,2025,1,January,Friday,Weekday
74707,1356,2025-01-27,Present,7.0,1.7,2025,1,January,Monday,Weekday
74708,1356,2025-05-12,Present,7.5,1.4,2025,5,May,Monday,Weekday
74709,1356,2025-07-14,Leave,0.0,0.0,2025,7,July,Monday,Weekday
74710,1356,2025-04-04,Present,8.8,1.8,2025,4,April,Friday,Weekday
74711,1356,2025-11-24,Present,7.4,1.7,2025,11,November,Monday,Weekday
74712,1356,2025-03-17,Present,8.4,0.0,2025,3,March,Monday,Weekday
74713,1356,2025-01-13,Present,9.5,0.3,2025,1,January,Monday,Weekday
74714,1356,2025-03-25,Present,8.7,1.6,2025,3,March,Tuesday,Weekday
74715,1356,2025-01-28,Present,7.7,1.9,2025,1,January,Tuesday,Weekday
74716,1356,2025-02-12,Present,8.1,0.0,2025,2,February,Wednesday,Weekday
74717,1356,2025-04-02,Present,9.2,1.0,2025,4,April,Wednesday,Weekday
74718,1356,2025-09-11,Present,7.1,0.6,2025,9,September,Thursday,Weekday
74719,1356,2025-11-21,Present,8.4,0.0,2025,11,November,Friday,Weekday
74720,1356,2025-06-27,WFH,9.5,1.3,2025,6,June,Friday,Weekday
74721,1356,2025-04-16,WFH,9.1,1.0,2025,4,April,Wednesday,Weekday
74722,1356,2025-11-04,Present,8.5,2.8,2025,11,November,Tuesday,Weekday
74723,1356,2025-01-23,Present,7.8,0.1,2025,1,January,Thursday,Weekday
74724,1356,2025-03-07,Present,7.4,0.9,2025,3,March,Friday,Weekday
74725,1356,2025-06-25,WFH,8.3,2.2,2025,6,June,Wednesday,Weekday
74726,1356,2025-10-24,Present,8.4,1.6,2025,10,October,Friday,Weekday
74727,1356,2025-08-14,Present,9.1,1.9,2025,8,August,Thursday,Weekday
74728,1356,2025-12-10,Present,7.6,1.4,2025,12,December,Wednesday,Weekday
74729,1356,2025-08-08,Present,7.6,0.0,2025,8,August,Friday,Weekday
74730,1356,2025-08-06,Present,8.1,1.8,2025,8,August,Wednesday,Weekday
74731,1356,2025-01-24,Present,8.7,0.7,2025,1,January,Friday,Weekday
74732,1356,2025-10-28,Present,7.4,0.8,2025,10,October,Tuesday,Weekday
74733,1356,2025-07-02,Present,8.1,0.0,2025,7,July,Wednesday,Weekday
74734,1356,2025-12-04,Present,8.2,0.9,2025,12,December,Thursday,Weekday
74735,1356,2025-06-03,Present,8.8,0.0,2025,6,June,Tuesday,Weekday
74736,1356,2025-05-20,Absent,0.0,0.0,2025,5,May,Tuesday,Weekday
74737,1356,2025-10-13,Present,8.2,2.0,2025,10,October,Monday,Weekday
74738,1356,2025-11-11,Present,8.1,0.0,2025,11,November,Tuesday,Weekday
74739,1356,2025-12-26,Present,7.6,0.0,2025,12,December,Friday,Weekday
74740,1356,2025-02-19,Present,7.3,1.6,2025,2,February,Wednesday,Weekday
74741,1356,2025-04-30,Present,9.4,0.0,2025,4,April,Wednesday,Weekday
74742,1356,2025-12-18,Present,9.2,0.2,2025,12,December,Thursday,Weekday
74743,1356,2025-02-27,Present,9.0,0.6,2025,2,February,Thursday,Weekday
74744,1356,2025-06-04,Present,8.5,2.8,2025,6,June,Wednesday,Weekday
74745,1356,2025-02-06,Present,7.4,2.9,2025,2,February,Thursday,Weekday
74746,1356,2025-03-04,Present,9.0,0.5,2025,3,March,Tuesday,Weekday
74747,1356,2025-08-05,Present,9.3,1.0,2025,8,August,Tuesday,Weekday
74748,1356,2025-05-30,Present,9.4,0.0,2025,5,May,Friday,Weekday
74749,1356,2025-05-26,Present,9.3,1.1,2025,5,May,Monday,Weekday
74750,1356,2025-03-27,Present,8.4,0.7,2025,3,March,Thursday,Weekday
74751,1356,2025-08-26,Present,7.5,1.2,2025,8,August,Tuesday,Weekday
74752,1356,2025-05-23,Present,8.2,0.9,2025,5,May,Friday,Weekday
74753,1356,2025-03-06,Absent,0.0,0.0,2025,3,March,Thursday,Weekday
74754,1356,2025-07-31,Present,7.9,1.0,2025,7,July,Thursday,Weekday
74755,1356,2025-05-13,WFH,8.1,0.2,2025,5,May,Tuesday,Weekday
74756,1356,2025-10-30,WFH,7.4,1.3,2025,10,October,Thursday,Weekday
74757,1356,2025-10-10,Present,9.4,0.0,2025,10,October,Friday,Weekday
74758,1356,2025-04-21,Present,7.8,0.0,2025,4,April,Monday,Weekday
74759,1356,2025-12-09,Leave,0.0,0.0,2025,12,December,Tuesday,Weekday
74760,1356,2025-05-14,Present,8.8,0.2,2025,5,May,Wednesday,Weekday
74761,1357,2025-11-28,Present,7.7,0.9,2025,11,November,Friday,Weekday
74762,1357,2025-12-26,Present,7.9,0.0,2025,12,December,Friday,Weekday
74763,1357,2025-12-03,Leave,0.0,0.0,2025,12,December,Wednesday,Weekday
74764,1357,2025-02-18,Present,8.2,2.5,2025,2,February,Tuesday,Weekday
74765,1357,2025-01-08,Present,9.0,1.7,2025,1,January,Wednesday,Weekday
74766,1357,2025-02-20,Leave,0.0,0.0,2025,2,February,Thursday,Weekday
74767,1357,2025-10-14,Present,7.5,1.8,2025,10,October,Tuesday,Weekday
74768,1357,2025-07-28,Present,8.1,0.6,2025,7,July,Monday,Weekday
74769,1357,2025-11-13,Present,8.7,0.0,2025,11,November,Thursday,Weekday
74770,1357,2025-05-09,Present,8.2,0.5,2025,5,May,Friday,Weekday
74771,1357,2025-09-24,Present,7.7,0.1,2025,9,September,Wednesday,Weekday
74772,1357,2025-02-04,Present,9.2,0.0,2025,2,February,Tuesday,Weekday
74773,1357,2025-05-14,Present,9.5,0.7,2025,5,May,Wednesday,Weekday
74774,1357,2025-07-09,Present,8.9,0.6,2025,7,July,Wednesday,Weekday
74775,1357,2025-05-16,Present,7.7,0.0,2025,5,May,Friday,Weekday
74776,1357,2025-05-21,Present,7.8,0.0,2025,5,May,Wednesday,Weekday
74777,1357,2025-04-09,Leave,0.0,0.0,2025,4,April,Wednesday,Weekday
74778,1357,2025-01-24,Present,9.4,1.3,2025,1,January,Friday,Weekday
74779,1357,2025-01-29,Present,9.2,1.5,2025,1,January,Wednesday,Weekday
74780,1357,2025-03-06,Absent,0.0,0.0,2025,3,March,Thursday,Weekday
74781,1357,2025-02-05,Absent,0.0,0.0,2025,2,February,Wednesday,Weekday
74782,1357,2025-06-02,Present,9.3,0.8,2025,6,June,Monday,Weekday
74783,1357,2025-10-15,Absent,0.0,0.0,2025,10,October,Wednesday,Weekday
74784,1357,2025-10-24,Present,7.6,1.1,2025,10,October,Friday,Weekday
74785,1357,2025-11-12,Present,8.4,1.6,2025,11,November,Wednesday,Weekday
74786,1357,2025-04-10,Present,7.3,0.0,2025,4,April,Thursday,Weekday
74787,1357,2025-07-23,Present,8.1,1.7,2025,7,July,Wednesday,Weekday
74788,1357,2025-11-24,Absent,0.0,0.0,2025,11,November,Monday,Weekday
74789,1357,2025-08-18,Present,7.3,1.2,2025,8,August,Monday,Weekday
74790,1357,2025-09-25,Present,7.4,0.3,2025,9,September,Thursday,Weekday
74791,1357,2025-09-02,Leave,0.0,0.0,2025,9,September,Tuesday,Weekday
74792,1357,2025-08-04,Present,7.7,0.0,2025,8,August,Monday,Weekday
74793,1357,2025-09-03,Present,7.9,0.0,2025,9,September,Wednesday,Weekday
74794,1357,2025-05-30,Present,9.2,1.4,2025,5,May,Friday,Weekday
74795,1357,2025-02-25,Present,9.0,1.5,2025,2,February,Tuesday,Weekday
74796,1357,2025-03-20,Leave,0.0,0.0,2025,3,March,Thursday,Weekday
74797,1357,2025-02-17,Present,8.7,0.7,2025,2,February,Monday,Weekday
74798,1357,2025-12-19,Present,7.1,1.4,2025,12,December,Friday,Weekday
74799,1357,2025-05-05,Present,8.0,1.0,2025,5,May,Monday,Weekday
74800,1357,2025-09-10,Present,9.1,0.4,2025,9,September,Wednesday,Weekday
74801,1357,2025-04-15,Present,8.9,1.2,2025,4,April,Tuesday,Weekday
74802,1357,2025-10-17,Present,8.3,0.5,2025,10,October,Friday,Weekday
74803,1357,2025-12-16,Present,8.0,0.4,2025,12,December,Tuesday,Weekday
74804,1357,2025-12-24,Present,7.6,0.2,2025,12,December,Wednesday,Weekday
74805,1357,2025-10-01,Present,9.3,0.9,2025,10,October,Wednesday,Weekday
74806,1357,2025-02-12,Present,7.7,2.5,2025,2,February,Wednesday,Weekday
74807,1357,2025-04-01,Present,7.2,0.8,2025,4,April,Tuesday,Weekday
74808,1357,2025-08-01,Present,9.4,0.0,2025,8,August,Friday,Weekday
74809,1357,2025-01-23,Present,8.4,1.3,2025,1,January,Thursday,Weekday
74810,1357,2025-07-25,Present,8.6,0.0,2025,7,July,Friday,Weekday
74811,1357,2025-10-21,Present,8.8,3.3,2025,10,October,Tuesday,Weekday
74812,1357,2025-06-16,Present,7.3,2.0,2025,6,June,Monday,Weekday
74813,1357,2025-03-04,Present,8.8,1.4,2025,3,March,Tuesday,Weekday
74814,1357,2025-12-11,Absent,0.0,0.0,2025,12,December,Thursday,Weekday
74815,1357,2025-10-22,Present,9.1,0.0,2025,10,October,Wednesday,Weekday
74816,1357,2025-06-06,Present,8.1,1.5,2025,6,June,Friday,Weekday
74817,1357,2025-06-26,Present,7.7,1.1,2025,6,June,Thursday,Weekday
74818,1357,2025-04-25,Present,8.6,1.5,2025,4,April,Friday,Weekday
74819,1357,2025-09-04,Present,8.5,1.0,2025,9,September,Thursday,Weekday
74820,1357,2025-12-25,Present,8.6,0.8,2025,12,December,Thursday,Weekday
74821,1357,2025-02-26,Present,8.7,1.6,2025,2,February,Wednesday,Weekday
74822,1357,2025-06-11,WFH,8.4,0.0,2025,6,June,Wednesday,Weekday
74823,1357,2025-06-25,Present,7.7,1.4,2025,6,June,Wednesday,Weekday
74824,1357,2025-03-27,Present,8.0,2.1,2025,3,March,Thursday,Weekday
74825,1357,2025-09-16,Present,7.8,0.7,2025,9,September,Tuesday,Weekday
74826,1357,2025-07-18,Present,7.9,0.5,2025,7,July,Friday,Weekday
74827,1357,2025-10-29,WFH,8.7,0.7,2025,10,October,Wednesday,Weekday
74828,1357,2025-03-21,Present,8.0,0.0,2025,3,March,Friday,Weekday
74829,1357,2025-11-05,Absent,0.0,0.0,2025,11,November,Wednesday,Weekday
74830,1357,2025-03-18,Present,8.2,0.0,2025,3,March,Tuesday,Weekday
74831,1357,2025-05-20,Present,7.6,1.7,2025,5,May,Tuesday,Weekday
74832,1357,2025-01-28,Present,8.4,0.6,2025,1,January,Tuesday,Weekday
74833,1357,2025-04-17,Present,8.4,1.8,2025,4,April,Thursday,Weekday
74834,1357,2025-04-24,Present,8.5,0.0,2025,4,April,Thursday,Weekday
74835,1357,2025-01-21,Present,8.8,2.6,2025,1,January,Tuesday,Weekday
74836,1357,2025-05-02,WFH,9.4,2.1,2025,5,May,Friday,Weekday
74837,1357,2025-05-06,Present,9.0,1.7,2025,5,May,Tuesday,Weekday
74838,1357,2025-11-14,Present,9.3,1.8,2025,11,November,Friday,Weekday
74839,1357,2025-11-27,Present,8.4,0.7,2025,11,November,Thursday,Weekday
74840,1357,2025-11-19,Present,8.7,1.0,2025,11,November,Wednesday,Weekday
74841,1357,2025-11-26,WFH,8.2,0.0,2025,11,November,Wednesday,Weekday
74842,1357,2025-05-13,Present,9.4,0.0,2025,5,May,Tuesday,Weekday
74843,1357,2025-05-07,Present,9.4,0.5,2025,5,May,Wednesday,Weekday
74844,1357,2025-12-15,Present,8.5,1.8,2025,12,December,Monday,Weekday
74845,1357,2025-07-07,Present,9.0,0.8,2025,7,July,Monday,Weekday
74846,1357,2025-11-04,Present,9.3,0.0,2025,11,November,Tuesday,Weekday
74847,1357,2025-02-28,Leave,0.0,0.0,2025,2,February,Friday,Weekday
74848,1357,2025-02-10,Present,7.3,0.0,2025,2,February,Monday,Weekday
74849,1357,2025-05-28,Present,8.8,1.4,2025,5,May,Wednesday,Weekday
74850,1357,2025-08-26,Present,9.1,0.6,2025,8,August,Tuesday,Weekday
74851,1357,2025-08-12,Present,7.5,4.7,2025,8,August,Tuesday,Weekday
74852,1357,2025-05-22,Present,8.1,0.9,2025,5,May,Thursday,Weekday
74853,1357,2025-01-03,Present,8.2,0.0,2025,1,January,Friday,Weekday
74854,1357,2025-01-30,Present,7.3,1.0,2025,1,January,Thursday,Weekday
74855,1357,2025-05-08,WFH,9.1,1.0,2025,5,May,Thursday,Weekday
74856,1357,2025-02-19,Present,9.3,0.7,2025,2,February,Wednesday,Weekday
74857,1357,2025-10-13,Present,8.4,1.1,2025,10,October,Monday,Weekday
74858,1357,2025-10-07,Present,7.4,0.0,2025,10,October,Tuesday,Weekday
74859,1357,2025-06-09,Leave,0.0,0.0,2025,6,June,Monday,Weekday
74860,1357,2025-01-09,Present,7.5,0.0,2025,1,January,Thursday,Weekday
74861,1357,2025-01-27,Present,7.4,0.8,2025,1,January,Monday,Weekday
74862,1357,2025-03-24,Present,7.5,0.2,2025,3,March,Monday,Weekday
74863,1357,2025-01-10,Present,9.1,1.2,2025,1,January,Friday,Weekday
74864,1357,2025-03-05,Present,7.9,0.5,2025,3,March,Wednesday,Weekday
74865,1357,2025-02-27,Present,7.6,0.6,2025,2,February,Thursday,Weekday
74866,1357,2025-03-12,WFH,8.0,0.8,2025,3,March,Wednesday,Weekday
74867,1357,2025-07-08,Present,8.4,0.0,2025,7,July,Tuesday,Weekday
74868,1357,2025-06-12,Present,9.0,0.0,2025,6,June,Thursday,Weekday
74869,1357,2025-12-02,Leave,0.0,0.0,2025,12,December,Tuesday,Weekday
74870,1357,2025-09-22,Present,8.6,0.6,2025,9,September,Monday,Weekday
74871,1357,2025-11-20,Present,9.3,1.3,2025,11,November,Thursday,Weekday
