Leave_ID,Employee_ID,Leave_Date,Leave_Type,Leave_Days,Approval_Status,Leave_Year,Leave_Month,Leave_Month_Name
3984,1036,2025-07-15,Emergency Leave,3,Approved,2025,7,July
3985,1182,2025-01-08,Sick Leave,1,Approved,2025,1,January
3986,1213,2025-06-21,Casual Leave,1,Approved,2025,6,June
3987,1054,2025-09-08,Sick Leave,1,Approved,2025,9,September
3988,1090,2025-02-16,Sick Leave,2,Pending,2025,2,February
3989,1386,2025-07-06,Earned Leave,3,Rejected,2025,7,July
3990,1213,2025-01-23,Earned Leave,1,Approved,2025,1,January
3991,1285,2025-02-11,Sick Leave,3,Approved,2025,2,February
3992,1199,2025-01-07,Earned Leave,2,Approved,2025,1,January
3993,1391,2025-10-21,Sick Leave,1,Rejected,2025,10,October
3994,1192,2025-07-07,Casual Leave,1,Pending,2025,7,July
3995,1224,2025-03-14,Emergency Leave,1,Pending,2025,3,March
3996,1411,2025-04-05,Casual Leave,1,Approved,2025,4,April
3997,1208,2025-10-08,Sick Leave,1,Approved,2025,10,October
3998,1429,2025-04-09,Earned Leave,1,Pending,2025,4,April
3999,1310,2025-03-21,Casual Leave,3,Approved,2025,3,March
4000,1440,2025-01-21,Earned Leave,1,Approved,2025,1,January
4001,1266,2025-11-15,Emergency Leave,1,Approved,2025,11,November
4002,1265,2025-06-28,Emergency Leave,1,Approved,2025,6,June
4003,1075,2025-09-11,Sick Leave,1,Approved,2025,9,September
4004,1259,2025-02-25,Sick Leave,3,Approved,2025,2,February
4005,1163,2025-01-03,Casual Leave,1,Approved,2025,1,January
4006,1086,2025-05-14,Emergency Leave,1,Rejected,2025,5,May
4007,1138,2025-09-22,Emergency Leave,1,Approved,2025,9,September
4008,1270,2025-01-16,Earned Leave,1,Approved,2025,1,January
4009,1045,2025-06-12,Sick Leave,1,Approved,2025,6,June
4010,1397,2025-05-25,Earned Leave,1,Approved,2025,5,May
4011,1318,2025-07-01,Casual Leave,1,Approved,2025,7,July
4012,1236,2025-05-02,Casual Leave,1,Approved,2025,5,May
4013,1356,2025-05-10,Sick Leave,1,Approved,2025,5,May
4014,1440,2025-09-23,Earned Leave,1,Approved,2025,9,September
4015,1121,2025-10-25,Earned Leave,1,Approved,2025,10,October
4016,1254,2025-10-09,Sick Leave,1,Approved,2025,10,October
4017,1030,2025-12-05,Sick Leave,1,Approved,2025,12,December
4018,1446,2025-05-31,Emergency Leave,1,Approved,2025,5,May
4019,1312,2025-05-05,Emergency Leave,1,Approved,2025,5,May
4020,1175,2025-05-10,Sick Leave,1,Approved,2025,5,May
4021,1345,2025-03-10,Casual Leave,1,Approved,2025,3,March
4022,1043,2025-08-01,Earned Leave,1,Rejected,2025,8,August
4023,1370,2025-06-07,Earned Leave,2,Approved,2025,6,June
4024,1329,2025-11-10,Sick Leave,1,Approved,2025,11,November
4025,1271,2025-06-03,Emergency Leave,1,Approved,2025,6,June
4026,1385,2025-09-14,Casual Leave,2,Approved,2025,9,September
4027,1008,2025-03-14,Casual Leave,2,Pending,2025,3,March
4028,1480,2025-01-10,Sick Leave,1,Approved,2025,1,January
4029,1296,2025-05-14,Earned Leave,1,Pending,2025,5,May
4030,1012,2025-08-20,Emergency Leave,1,Approved,2025,8,August
4031,1216,2025-06-23,Sick Leave,1,Rejected,2025,6,June
4032,1078,2025-11-16,Sick Leave,1,Approved,2025,11,November
4033,1179,2025-08-04,Emergency Leave,1,Approved,2025,8,August
4034,1364,2025-01-24,Casual Leave,2,Approved,2025,1,January
4035,1309,2025-01-04,Earned Leave,1,Approved,2025,1,January
4036,1104,2025-10-17,Sick Leave,1,Rejected,2025,10,October
4037,1276,2025-07-07,Casual Leave,1,Approved,2025,7,July
4038,1068,2025-03-02,Earned Leave,3,Rejected,2025,3,March
4039,1163,2025-09-04,Sick Leave,1,Approved,2025,9,September
4040,1154,2025-01-31,Emergency Leave,1,Rejected,2025,1,January
4041,1460,2025-11-24,Emergency Leave,1,Approved,2025,11,November
4042,1414,2025-05-25,Sick Leave,1,Approved,2025,5,May
4043,1365,2025-06-23,Earned Leave,1,Approved,2025,6,June
4044,1375,2025-05-10,Sick Leave,1,Pending,2025,5,May
4045,1301,2025-12-27,Sick Leave,2,Pending,2025,12,December
4046,1307,2025-06-11,Casual Leave,1,Approved,2025,6,June
4047,1142,2025-04-30,Earned Leave,1,Approved,2025,4,April
4048,1338,2025-12-04,Sick Leave,2,Approved,2025,12,December
4049,1485,2025-04-23,Casual Leave,3,Approved,2025,4,April
4050,1190,2025-01-13,Emergency Leave,1,Approved,2025,1,January
4051,1160,2025-01-09,Earned Leave,1,Rejected,2025,1,January
4052,1024,2025-06-13,Emergency Leave,1,Approved,2025,6,June
4053,1253,2025-07-23,Emergency Leave,1,Approved,2025,7,July
4054,1264,2025-02-16,Casual Leave,1,Approved,2025,2,February
4055,1487,2025-10-10,Emergency Leave,1,Pending,2025,10,October
4056,1262,2025-04-14,Sick Leave,2,Approved,2025,4,April
4057,1087,2025-12-17,Sick Leave,2,Approved,2025,12,December
4058,1145,2025-12-25,Earned Leave,3,Approved,2025,12,December
4059,1198,2025-09-15,Emergency Leave,1,Rejected,2025,9,September
4060,1261,2025-03-09,Casual Leave,1,Approved,2025,3,March
4061,1144,2025-03-16,Sick Leave,1,Pending,2025,3,March
4062,1315,2025-01-07,Sick Leave,1,Approved,2025,1,January
4063,1405,2025-05-13,Emergency Leave,1,Approved,2025,5,May
4064,1447,2025-06-16,Casual Leave,2,Approved,2025,6,June
4065,1016,2025-01-22,Casual Leave,1,Approved,2025,1,January
4066,1079,2025-10-27,Emergency Leave,1,Approved,2025,10,October
4067,1314,2025-07-26,Sick Leave,1,Approved,2025,7,July
4068,1455,2025-10-01,Sick Leave,1,Approved,2025,10,October
4069,1351,2025-03-13,Earned Leave,1,Approved,2025,3,March
4070,1156,2025-06-02,Emergency Leave,1,Approved,2025,6,June
4071,1331,2025-04-17,Sick Leave,1,Approved,2025,4,April
4072,1472,2025-11-07,Sick Leave,1,Approved,2025,11,November
4073,1116,2025-08-17,Emergency Leave,1,Pending,2025,8,August
4074,1202,2025-06-25,Earned Leave,1,Approved,2025,6,June
4075,1361,2025-07-08,Casual Leave,1,Pending,2025,7,July
4076,1479,2025-02-07,Earned Leave,1,Approved,2025,2,February
4077,1197,2025-05-17,Emergency Leave,1,Approved,2025,5,May
4078,1337,2025-04-14,Sick Leave,1,Approved,2025,4,April
4079,1310,2025-03-29,Casual Leave,2,Approved,2025,3,March
4080,1181,2025-11-19,Casual Leave,1,Approved,2025,11,November
4081,1047,2025-10-08,Earned Leave,1,Approved,2025,10,October
4082,1115,2025-11-19,Earned Leave,2,Rejected,2025,11,November
4083,1240,2025-02-08,Sick Leave,3,Pending,2025,2,February
4084,1021,2025-05-16,Emergency Leave,1,Pending,2025,5,May
4085,1358,2025-03-24,Sick Leave,2,Approved,2025,3,March
4086,1473,2025-01-04,Emergency Leave,1,Approved,2025,1,January
4087,1262,2025-01-22,Sick Leave,2,Approved,2025,1,January
4088,1002,2025-05-22,Earned Leave,1,Rejected,2025,5,May
4089,1404,2025-06-16,Emergency Leave,1,Approved,2025,6,June
4090,1495,2025-08-02,Casual Leave,1,Approved,2025,8,August
4091,1053,2025-04-09,Earned Leave,1,Approved,2025,4,April
4092,1469,2025-05-01,Emergency Leave,3,Approved,2025,5,May
4093,1286,2025-10-06,Casual Leave,1,Pending,2025,10,October
4094,1304,2025-05-02,Earned Leave,1,Pending,2025,5,May
4095,1222,2025-10-16,Casual Leave,2,Approved,2025,10,October
4096,1062,2025-04-21,Sick Leave,1,Pending,2025,4,April
4097,1133,2025-10-25,Sick Leave,2,Approved,2025,10,October
4098,1140,2025-03-22,Sick Leave,1,Pending,2025,3,March
4099,1195,2025-10-17,Casual Leave,1,Approved,2025,10,October
4100,1160,2025-09-13,Emergency Leave,1,Approved,2025,9,September
4101,1041,2025-05-25,Casual Leave,1,Rejected,2025,5,May
4102,1071,2025-06-10,Earned Leave,1,Approved,2025,6,June
4103,1088,2025-11-14,Emergency Leave,1,Approved,2025,11,November
4104,1246,2025-06-06,Sick Leave,1,Approved,2025,6,June
4105,1212,2025-05-06,Sick Leave,1,Approved,2025,5,May
4106,1251,2025-11-30,Sick Leave,1,Approved,2025,11,November
4107,1187,2025-06-20,Sick Leave,1,Rejected,2025,6,June
4108,1402,2025-06-27,Emergency Leave,1,Approved,2025,6,June
4109,1298,2025-08-09,Sick Leave,1,Approved,2025,8,August
4110,1152,2025-05-05,Earned Leave,1,Rejected,2025,5,May
4111,1298,2025-02-25,Casual Leave,1,Approved,2025,2,February
4112,1382,2025-02-08,Casual Leave,1,Approved,2025,2,February
4113,1261,2025-04-03,Sick Leave,1,Approved,2025,4,April
4114,1164,2025-11-24,Casual Leave,1,Approved,2025,11,November
4115,1013,2025-09-16,Casual Leave,2,Approved,2025,9,September
4116,1056,2025-10-14,Earned Leave,1,Approved,2025,10,October
4117,1043,2025-05-13,Earned Leave,1,Approved,2025,5,May
4118,1426,2025-03-31,Earned Leave,3,Rejected,2025,3,March
4119,1139,2025-10-29,Sick Leave,2,Rejected,2025,10,October
4120,1250,2025-04-11,Casual Leave,1,Approved,2025,4,April
4121,1311,2025-08-26,Sick Leave,1,Approved,2025,8,August
4122,1489,2025-07-18,Emergency Leave,2,Approved,2025,7,July
4123,1129,2025-12-20,Sick Leave,1,Approved,2025,12,December
4124,1073,2025-08-09,Sick Leave,2,Approved,2025,8,August
4125,1080,2025-10-22,Casual Leave,1,Approved,2025,10,October
4126,1075,2025-11-28,Sick Leave,1,Approved,2025,11,November
4127,1281,2025-06-21,Emergency Leave,1,Approved,2025,6,June
4128,1351,2025-02-07,Sick Leave,1,Approved,2025,2,February
4129,1118,2025-12-08,Casual Leave,1,Approved,2025,12,December
4130,1163,2025-07-15,Casual Leave,2,Approved,2025,7,July
4131,1229,2025-09-21,Casual Leave,1,Approved,2025,9,September
4132,1296,2025-06-17,Emergency Leave,1,Rejected,2025,6,June
4133,1001,2025-05-22,Earned Leave,1,Approved,2025,5,May
4134,1282,2025-11-24,Earned Leave,1,Approved,2025,11,November
4135,1268,2025-06-09,Earned Leave,1,Approved,2025,6,June
4136,1129,2025-07-27,Casual Leave,1,Approved,2025,7,July
4137,1346,2025-06-16,Earned Leave,1,Approved,2025,6,June
4138,1263,2025-06-03,Emergency Leave,1,Approved,2025,6,June
4139,1237,2025-05-22,Casual Leave,2,Rejected,2025,5,May
4140,1177,2025-12-31,Earned Leave,1,Approved,2025,12,December
4141,1038,2025-05-09,Earned Leave,1,Approved,2025,5,May
4142,1210,2025-07-31,Casual Leave,1,Approved,2025,7,July
4143,1238,2025-10-02,Casual Leave,1,Approved,2025,10,October
4144,1426,2025-07-28,Earned Leave,2,Approved,2025,7,July
4145,1221,2025-01-08,Sick Leave,1,Approved,2025,1,January
4146,1302,2025-12-19,Earned Leave,2,Approved,2025,12,December
4147,1020,2025-11-16,Emergency Leave,1,Approved,2025,11,November
4148,1293,2025-04-30,Sick Leave,1,Approved,2025,4,April
4149,1178,2025-06-15,Emergency Leave,1,Approved,2025,6,June
4150,1090,2025-10-26,Emergency Leave,1,Approved,2025,10,October
4151,1245,2025-07-11,Earned Leave,1,Approved,2025,7,July
4152,1311,2025-09-14,Unknown,1,Approved,2025,9,September
4153,1262,2025-04-08,Sick Leave,2,Approved,2025,4,April
4154,1192,2025-03-25,Sick Leave,1,Approved,2025,3,March
4155,1480,2025-01-23,Emergency Leave,1,Approved,2025,1,January
4156,1346,2025-12-19,Casual Leave,1,Approved,2025,12,December
4157,1409,2025-05-09,Sick Leave,1,Approved,2025,5,May
4158,1195,2025-01-15,Unknown,1,Approved,2025,1,January
4159,1365,2025-04-13,Casual Leave,1,Approved,2025,4,April
4160,1258,2025-07-10,Emergency Leave,1,Approved,2025,7,July
4161,1169,2025-05-30,Emergency Leave,1,Approved,2025,5,May
4162,1335,2025-10-13,Sick Leave,2,Approved,2025,10,October
4163,1012,2025-11-05,Sick Leave,2,Rejected,2025,11,November
4164,1419,2025-09-17,Earned Leave,1,Approved,2025,9,September
4165,1384,2025-10-17,Sick Leave,1,Pending,2025,10,October
4166,1188,2025-07-01,Sick Leave,1,Rejected,2025,7,July
4167,1410,2025-12-08,Emergency Leave,1,Approved,2025,12,December
4168,1236,2025-03-06,Casual Leave,3,Approved,2025,3,March
4169,1194,2025-11-10,Earned Leave,1,Approved,2025,11,November
4170,1364,2025-02-22,Emergency Leave,1,Approved,2025,2,February
4171,1351,2025-07-06,Emergency Leave,1,Approved,2025,7,July
4172,1219,2025-07-20,Casual Leave,1,Approved,2025,7,July
4173,1037,2025-02-24,Casual Leave,2,Approved,2025,2,February
4174,1072,2025-08-21,Casual Leave,2,Approved,2025,8,August
4175,1208,2025-12-23,Casual Leave,1,Approved,2025,12,December
4176,1094,2025-08-23,Earned Leave,3,Approved,2025,8,August
4177,1494,2025-07-19,Earned Leave,2,Approved,2025,7,July
4178,1495,2025-08-24,Earned Leave,2,Approved,2025,8,August
4179,1329,2025-08-26,Emergency Leave,1,Approved,2025,8,August
4180,1405,2025-05-20,Sick Leave,1,Approved,2025,5,May
4181,1402,2025-11-10,Casual Leave,2,Approved,2025,11,November
4182,1227,2025-12-11,Casual Leave,1,Approved,2025,12,December
4183,1262,2025-03-22,Unknown,2,Approved,2025,3,March
4184,1336,2025-02-21,Earned Leave,1,Approved,2025,2,February
4185,1347,2025-01-14,Emergency Leave,1,Rejected,2025,1,January
4186,1148,2025-08-10,Sick Leave,3,Approved,2025,8,August
4187,1117,2025-02-24,Casual Leave,1,Approved,2025,2,February
4188,1393,2025-03-11,Emergency Leave,1,Approved,2025,3,March
4189,1335,2025-07-13,Casual Leave,1,Approved,2025,7,July
4190,1059,2025-11-11,Earned Leave,1,Approved,2025,11,November
4191,1159,2025-05-24,Sick Leave,2,Pending,2025,5,May
4192,1002,2025-10-22,Sick Leave,1,Approved,2025,10,October
4193,1471,2025-09-18,Earned Leave,1,Approved,2025,9,September
4194,1094,2025-01-22,Sick Leave,2,Approved,2025,1,January
4195,1432,2025-01-20,Casual Leave,1,Approved,2025,1,January
4196,1267,2025-03-25,Emergency Leave,2,Approved,2025,3,March
4197,1005,2025-06-22,Sick Leave,2,Approved,2025,6,June
4198,1442,2025-05-23,Emergency Leave,1,Approved,2025,5,May
4199,1428,2025-06-24,Casual Leave,1,Approved,2025,6,June
4200,1267,2025-12-21,Emergency Leave,2,Pending,2025,12,December
4201,1271,2025-04-07,Earned Leave,1,Approved,2025,4,April
4202,1017,2025-06-25,Casual Leave,2,Approved,2025,6,June
4203,1428,2025-07-18,Earned Leave,1,Approved,2025,7,July
4204,1234,2025-10-09,Casual Leave,1,Approved,2025,10,October
4205,1322,2025-11-19,Casual Leave,1,Approved,2025,11,November
4206,1112,2025-12-01,Casual Leave,1,Approved,2025,12,December
4207,1273,2025-09-09,Sick Leave,1,Rejected,2025,9,September
4208,1261,2025-04-30,Casual Leave,1,Rejected,2025,4,April
4209,1172,2025-11-05,Casual Leave,1,Approved,2025,11,November
4210,1322,2025-02-21,Emergency Leave,1,Approved,2025,2,February
4211,1235,2025-07-25,Sick Leave,2,Approved,2025,7,July
4212,1348,2025-10-28,Earned Leave,1,Rejected,2025,10,October
4213,1234,2025-04-30,Earned Leave,1,Approved,2025,4,April
4214,1026,2025-10-30,Emergency Leave,2,Approved,2025,10,October
4215,1033,2025-06-18,Casual Leave,1,Approved,2025,6,June
4216,1008,2025-07-01,Earned Leave,1,Approved,2025,7,July
4217,1411,2025-07-22,Emergency Leave,1,Approved,2025,7,July
4218,1316,2025-08-02,Emergency Leave,1,Approved,2025,8,August
4219,1416,2025-01-20,Sick Leave,1,Rejected,2025,1,January
4220,1421,2025-04-27,Emergency Leave,1,Pending,2025,4,April
4221,1456,2025-06-19,Casual Leave,1,Approved,2025,6,June
4222,1096,2025-01-31,Emergency Leave,1,Approved,2025,1,January
4223,1189,2025-07-23,Sick Leave,1,Approved,2025,7,July
4224,1310,2025-04-12,Casual Leave,1,Approved,2025,4,April
4225,1303,2025-07-22,Earned Leave,1,Pending,2025,7,July
4226,1149,2025-02-09,Earned Leave,1,Approved,2025,2,February
4227,1443,2025-11-23,Sick Leave,1,Pending,2025,11,November
4228,1131,2025-08-14,Casual Leave,3,Approved,2025,8,August
4229,1089,2025-04-24,Earned Leave,1,Approved,2025,4,April
4230,1153,2025-06-10,Sick Leave,1,Approved,2025,6,June
4231,1096,2025-09-30,Earned Leave,1,Approved,2025,9,September
4232,1065,2025-03-02,Earned Leave,1,Rejected,2025,3,March
4233,1490,2025-06-13,Earned Leave,1,Approved,2025,6,June
4234,1144,2025-05-19,Earned Leave,1,Approved,2025,5,May
4235,1046,2025-03-03,Earned Leave,1,Approved,2025,3,March
4236,1370,2025-02-03,Casual Leave,1,Approved,2025,2,February
4237,1400,2025-08-30,Emergency Leave,1,Pending,2025,8,August
4238,1210,2025-09-27,Casual Leave,2,Approved,2025,9,September
4239,1235,2025-10-02,Emergency Leave,1,Approved,2025,10,October
4240,1392,2025-02-28,Emergency Leave,1,Approved,2025,2,February
4241,1209,2025-07-16,Casual Leave,2,Approved,2025,7,July
4242,1227,2025-02-21,Casual Leave,2,Rejected,2025,2,February
4243,1209,2025-06-12,Sick Leave,1,Approved,2025,6,June
4244,1448,2025-04-04,Earned Leave,1,Approved,2025,4,April
4245,1258,2025-04-05,Earned Leave,1,Approved,2025,4,April
4246,1390,2025-05-02,Casual Leave,1,Approved,2025,5,May
4247,1125,2025-05-30,Casual Leave,3,Approved,2025,5,May
4248,1325,2025-08-01,Emergency Leave,2,Approved,2025,8,August
4249,1041,2025-10-31,Casual Leave,1,Approved,2025,10,October
4250,1179,2025-10-31,Earned Leave,1,Approved,2025,10,October
4251,1115,2025-05-05,Emergency Leave,1,Rejected,2025,5,May
4252,1376,2025-10-15,Sick Leave,1,Approved,2025,10,October
4253,1007,2025-08-08,Casual Leave,1,Approved,2025,8,August
4254,1148,2025-03-29,Emergency Leave,1,Approved,2025,3,March
4255,1182,2025-01-09,Emergency Leave,2,Approved,2025,1,January
4256,1162,2025-11-25,Sick Leave,2,Approved,2025,11,November
4257,1202,2025-09-24,Emergency Leave,1,Approved,2025,9,September
4258,1433,2025-12-21,Sick Leave,1,Approved,2025,12,December
4259,1342,2025-04-04,Sick Leave,1,Approved,2025,4,April
4260,1028,2025-01-11,Casual Leave,2,Approved,2025,1,January
4261,1262,2025-02-20,Casual Leave,1,Approved,2025,2,February
4262,1003,2025-06-13,Casual Leave,2,Approved,2025,6,June
4263,1073,2025-02-13,Casual Leave,1,Approved,2025,2,February
4264,1497,2025-03-10,Earned Leave,1,Approved,2025,3,March
4265,1049,2025-05-24,Earned Leave,1,Approved,2025,5,May
4266,1044,2025-06-24,Casual Leave,1,Approved,2025,6,June
4267,1400,2025-01-10,Sick Leave,1,Approved,2025,1,January
4268,1220,2025-05-17,Sick Leave,1,Approved,2025,5,May
4269,1370,2025-04-11,Emergency Leave,1,Rejected,2025,4,April
4270,1266,2025-04-25,Casual Leave,1,Approved,2025,4,April
4271,1386,2025-07-24,Earned Leave,1,Approved,2025,7,July
4272,1313,2025-06-26,Sick Leave,1,Approved,2025,6,June
4273,1491,2025-05-25,Sick Leave,1,Approved,2025,5,May
4274,1481,2025-10-08,Earned Leave,1,Approved,2025,10,October
4275,1359,2025-08-12,Casual Leave,1,Approved,2025,8,August
4276,1182,2025-03-01,Sick Leave,1,Approved,2025,3,March
4277,1290,2025-01-02,Emergency Leave,3,Approved,2025,1,January
4278,1107,2025-08-28,Emergency Leave,1,Approved,2025,8,August
4279,1333,2025-08-28,Earned Leave,1,Approved,2025,8,August
4280,1141,2025-06-23,Sick Leave,1,Pending,2025,6,June
4281,1067,2025-05-17,Emergency Leave,1,Approved,2025,5,May
4282,1141,2025-09-16,Emergency Leave,2,Pending,2025,9,September
4283,1422,2025-08-04,Sick Leave,2,Approved,2025,8,August
4284,1396,2025-05-11,Earned Leave,3,Approved,2025,5,May
4285,1460,2025-01-31,Emergency Leave,2,Rejected,2025,1,January
4286,1145,2025-02-23,Emergency Leave,1,Approved,2025,2,February
4287,1034,2025-06-11,Sick Leave,1,Rejected,2025,6,June
4288,1096,2025-07-25,Sick Leave,1,Rejected,2025,7,July
4289,1133,2025-06-29,Sick Leave,1,Approved,2025,6,June
4290,1018,2025-03-05,Sick Leave,1,Approved,2025,3,March
4291,1328,2025-07-02,Earned Leave,1,Approved,2025,7,July
4292,1470,2025-02-15,Emergency Leave,1,Approved,2025,2,February
4293,1118,2025-07-21,Casual Leave,1,Approved,2025,7,July
4294,1340,2025-09-28,Emergency Leave,3,Rejected,2025,9,September
4295,1204,2025-11-20,Earned Leave,1,Approved,2025,11,November
4296,1350,2025-12-22,Earned Leave,1,Approved,2025,12,December
4297,1331,2025-02-03,Sick Leave,2,Approved,2025,2,February
4298,1369,2025-08-18,Emergency Leave,1,Approved,2025,8,August
4299,1466,2025-03-24,Sick Leave,2,Approved,2025,3,March
4300,1116,2025-11-25,Sick Leave,2,Approved,2025,11,November
4301,1481,2025-11-02,Casual Leave,1,Pending,2025,11,November
4302,1299,2025-07-14,Emergency Leave,1,Approved,2025,7,July
4303,1427,2025-06-12,Emergency Leave,1,Approved,2025,6,June
4304,1180,2025-10-12,Emergency Leave,2,Approved,2025,10,October
4305,1044,2025-12-14,Emergency Leave,1,Approved,2025,12,December
4306,1122,2025-04-19,Casual Leave,1,Approved,2025,4,April
4307,1282,2025-03-19,Emergency Leave,1,Approved,2025,3,March
4308,1040,2025-06-03,Emergency Leave,1,Approved,2025,6,June
4309,1281,2025-11-17,Emergency Leave,1,Pending,2025,11,November
4310,1115,2025-12-26,Casual Leave,1,Approved,2025,12,December
4311,1008,2025-11-24,Sick Leave,1,Pending,2025,11,November
4312,1140,2025-08-03,Casual Leave,2,Approved,2025,8,August
4313,1263,2025-11-09,Sick Leave,1,Approved,2025,11,November
4314,1357,2025-01-27,Emergency Leave,1,Approved,2025,1,January
4315,1451,2025-08-18,Emergency Leave,3,Approved,2025,8,August
4316,1066,2025-09-07,Earned Leave,1,Approved,2025,9,September
4317,1422,2025-11-24,Casual Leave,1,Approved,2025,11,November
4318,1421,2025-10-25,Emergency Leave,1,Approved,2025,10,October
4319,1351,2025-12-05,Casual Leave,1,Approved,2025,12,December
4320,1437,2025-12-30,Sick Leave,1,Approved,2025,12,December
4321,1255,2025-12-17,Earned Leave,2,Approved,2025,12,December
4322,1427,2025-08-09,Emergency Leave,1,Approved,2025,8,August
4323,1261,2025-01-11,Earned Leave,2,Approved,2025,1,January
4324,1394,2025-02-22,Emergency Leave,2,Rejected,2025,2,February
4325,1057,2025-01-08,Earned Leave,1,Approved,2025,1,January
4326,1373,2025-10-25,Earned Leave,1,Rejected,2025,10,October
4327,1119,2025-07-20,Earned Leave,3,Rejected,2025,7,July
4328,1055,2025-08-11,Earned Leave,1,Approved,2025,8,August
4329,1006,2025-05-17,Emergency Leave,1,Rejected,2025,5,May
4330,1117,2025-03-05,Sick Leave,3,Rejected,2025,3,March
4331,1118,2025-09-01,Earned Leave,2,Approved,2025,9,September
4332,1286,2025-08-04,Sick Leave,2,Approved,2025,8,August
4333,1231,2025-02-22,Emergency Leave,1,Rejected,2025,2,February
4334,1128,2025-07-13,Emergency Leave,1,Pending,2025,7,July
4335,1478,2025-03-18,Casual Leave,2,Approved,2025,3,March
4336,1303,2025-01-15,Emergency Leave,3,Rejected,2025,1,January
4337,1349,2025-11-26,Earned Leave,2,Approved,2025,11,November
4338,1202,2025-12-28,Casual Leave,1,Approved,2025,12,December
4339,1360,2025-08-28,Sick Leave,3,Rejected,2025,8,August
4340,1461,2025-05-13,Emergency Leave,1,Approved,2025,5,May
4341,1096,2025-10-01,Casual Leave,3,Approved,2025,10,October
4342,1122,2025-05-27,Emergency Leave,2,Approved,2025,5,May
4343,1202,2025-10-08,Casual Leave,1,Pending,2025,10,October
4344,1087,2025-01-24,Emergency Leave,1,Approved,2025,1,January
4345,1148,2025-11-18,Emergency Leave,3,Approved,2025,11,November
4346,1269,2025-07-18,Emergency Leave,1,Approved,2025,7,July
4347,1337,2025-05-10,Emergency Leave,1,Approved,2025,5,May
4348,1312,2025-04-18,Casual Leave,1,Approved,2025,4,April
4349,1430,2025-03-23,Sick Leave,1,Approved,2025,3,March
4350,1334,2025-09-18,Casual Leave,1,Approved,2025,9,September
4351,1462,2025-12-21,Casual Leave,1,Approved,2025,12,December
4352,1326,2025-05-02,Emergency Leave,2,Approved,2025,5,May
4353,1340,2025-01-14,Emergency Leave,1,Approved,2025,1,January
4354,1496,2025-09-29,Emergency Leave,1,Rejected,2025,9,September
4355,1293,2025-11-15,Sick Leave,1,Approved,2025,11,November
4356,1444,2025-11-16,Earned Leave,2,Approved,2025,11,November
4357,1262,2025-10-31,Sick Leave,2,Approved,2025,10,October
4358,1032,2025-11-05,Casual Leave,1,Pending,2025,11,November
4359,1402,2025-08-13,Sick Leave,1,Rejected,2025,8,August
4360,1147,2025-04-24,Earned Leave,1,Approved,2025,4,April
4361,1133,2025-02-19,Earned Leave,1,Pending,2025,2,February
4362,1108,2025-06-05,Emergency Leave,1,Approved,2025,6,June
4363,1418,2025-04-22,Casual Leave,1,Approved,2025,4,April
4364,1305,2025-01-27,Sick Leave,1,Approved,2025,1,January
4365,1094,2025-01-06,Earned Leave,3,Approved,2025,1,January
4366,1379,2025-07-04,Earned Leave,1,Approved,2025,7,July
4367,1406,2025-07-30,Casual Leave,2,Rejected,2025,7,July
4368,1353,2025-09-02,Casual Leave,1,Rejected,2025,9,September
4369,1463,2025-05-04,Casual Leave,1,Approved,2025,5,May
4370,1347,2025-10-08,Sick Leave,1,Approved,2025,10,October
4371,1197,2025-02-22,Earned Leave,2,Approved,2025,2,February
4372,1380,2025-01-17,Casual Leave,2,Approved,2025,1,January
4373,1036,2025-08-04,Earned Leave,2,Approved,2025,8,August
4374,1049,2025-08-31,Earned Leave,1,Approved,2025,8,August
4375,1239,2025-01-02,Earned Leave,1,Rejected,2025,1,January
4376,1169,2025-11-19,Emergency Leave,2,Pending,2025,11,November
4377,1072,2025-07-29,Casual Leave,3,Approved,2025,7,July
4378,1342,2025-12-13,Casual Leave,1,Rejected,2025,12,December
4379,1164,2025-10-18,Earned Leave,1,Approved,2025,10,October
4380,1124,2025-04-01,Casual Leave,1,Approved,2025,4,April
4381,1204,2025-07-01,Sick Leave,1,Approved,2025,7,July
4382,1080,2025-03-05,Sick Leave,1,Approved,2025,3,March
4383,1197,2025-01-10,Earned Leave,1,Rejected,2025,1,January
4384,1451,2025-09-09,Emergency Leave,1,Rejected,2025,9,September
4385,1168,2025-08-15,Earned Leave,1,Approved,2025,8,August
4386,1397,2025-03-31,Earned Leave,2,Approved,2025,3,March
4387,1376,2025-04-17,Emergency Leave,1,Approved,2025,4,April
4388,1196,2025-08-27,Casual Leave,2,Approved,2025,8,August
4389,1453,2025-10-29,Casual Leave,1,Approved,2025,10,October
4390,1324,2025-04-20,Sick Leave,1,Approved,2025,4,April
4391,1312,2025-12-03,Emergency Leave,1,Approved,2025,12,December
4392,1449,2025-11-21,Emergency Leave,1,Pending,2025,11,November
4393,1003,2025-02-26,Earned Leave,2,Approved,2025,2,February
4394,1437,2025-12-10,Sick Leave,1,Approved,2025,12,December
4395,1175,2025-06-12,Casual Leave,2,Approved,2025,6,June
4396,1344,2025-04-15,Casual Leave,1,Rejected,2025,4,April
4397,1392,2025-04-13,Emergency Leave,1,Approved,2025,4,April
4398,1164,2025-03-23,Emergency Leave,1,Approved,2025,3,March
4399,1333,2025-10-31,Casual Leave,1,Approved,2025,10,October
4400,1363,2025-06-10,Emergency Leave,1,Pending,2025,6,June
